typ,datum,insats,utdelning,sjuor,sexor,femmor,kassa,year,vinst
15,2018-09-09,324.0,490,0,0,5,-21045.0,,166.0
15,2018-09-15,288.0,0,0,0,0,-21333.0,,-288.0
15,2018-09-16,324.0,0,0,0,0,-21657.0,,-324.0
15,2018-09-22,324.0,0,0,0,5,-21981.0,,-324.0
15,2018-09-29,324.0,0,0,0,6,-22305.0,,-324.0
15,2018-09-30,256.0,0,0,0,0,-22561.0,,-256.0
15,2018-10-06,216.0,1124,1,11,49,-21653.0,,908.0
15,2018-10-13,288.0,0,0,0,0,-21941.0,,-288.0
15,2018-10-20,288.0,0,0,0,0,-22229.0,,-288.0
15,2018-10-27,270.0,0,0,0,0,-22499.0,,-270.0
15,2018-10-28,288.0,355,1,12,58,-22432.0,,67.0
15,2018-11-03,288.0,0,0,0,0,-22720.0,,-288.0
15,2018-11-10,216.0,1430,0,1,11,-21506.0,,1214.0
15,2018-11-11,324.0,0,0,0,0,-21830.0,,-324.0
15,2018-11-17,320.0,0,0,0,0,-22150.0,,-320.0
15,2018-11-24,288.0,0,0,0,0,-22438.0,,-288.0
15,2018-11-25,288.0,351,1,12,58,-22375.0,,63.0
15,2018-12-01,288.0,0,0,0,4,-22663.0,,-288.0
15,2018-12-08,324.0,0,0,0,5,-22987.0,,-324.0
15,2018-12-15,288.0,267,0,3,27,-23008.0,,-21.0
15,2018-12-22,192.0,0,0,0,0,-23200.0,,-192.0
15,2018-12-23,324.0,0,0,0,0,-23524.0,,-324.0
15,2018-12-25,270.0,0,0,0,0,-23794.0,,-270.0
15,2018-12-26,324.0,0,0,0,0,-24118.0,,-324.0
15,2018-12-27,324.0,0,0,0,0,-24442.0,,-324.0
15,2018-12-28,288.0,0,0,0,0,-24730.0,,-288.0
15,2018-12-29,256.0,240,0,0,4,-24746.0,,-16.0
15,2018-12-30,288.0,0,0,0,0,-25034.0,,-288.0
15,2018-12-31,320.0,0,0,0,0,-25354.0,,-320.0
15,2019-01-05,288.0,0,0,0,0,-25642.0,,-288.0
15,2019-01-12,243.0,0,0,0,0,-25885.0,,-243.0
15,2019-01-19,216.0,0,0,0,0,-26101.0,,-216.0
15,2019-01-26,324.0,0,0,0,0,-26425.0,,-324.0
15,2019-01-27,288.0,0,0,0,0,-26713.0,,-288.0
15,2019-02-02,324.0,796,0,0,4,-26241.0,,472.0
15,2019-02-09,324.0,0,0,0,0,-26565.0,,-324.0
15,2019-02-16,288.0,0,0,0,0,-26853.0,,-288.0
15,2019-02-23,288.0,0,0,0,0,-27141.0,,-288.0
15,2019-03-02,216.0,372,0,0,6,-26985.0,,156.0
15,2019-03-03,288.0,92,0,0,4,-27181.0,,-196.0
15,2019-03-09,324.0,141,0,3,30,-27364.0,,-183.0
15,2019-03-16,288.0,0,0,0,0,-27652.0,,-288.0
15,2019-03-23,216.0,0,0,0,0,-27868.0,,-216.0
15,2019-03-30,324.0,0,0,0,0,-28192.0,,-324.0
15,2019-03-31,288.0,154,0,0,7,-28326.0,,-134.0
15,2019-04-06,288.0,0,0,0,0,-28614.0,,-288.0
15,2019-04-13,324.0,135,0,0,5,-28803.0,,-189.0
15,2019-04-18,288.0,0,0,2,20,-29091.0,,-288.0
15,2019-04-19,180.0,0,0,0,0,-29271.0,,-180.0
15,2019-04-20,324.0,62,0,1,12,-29533.0,,-262.0
15,2019-04-21,243.0,164,0,0,4,-29612.0,,-79.0
15,2019-04-27,270.0,0,0,0,0,-29882.0,,-270.0
15,2019-05-01,288.0,0,0,0,4,-30170.0,,-288.0
15,2019-05-04,216.0,10150,1,11,49,-20236.0,,9934.0
15,2019-05-11,288.0,0,0,0,0,-20524.0,,-288.0
15,2019-05-12,324.0,0,0,0,0,-20848.0,,-324.0
15,2019-05-18,288.0,0,0,0,0,-21136.0,,-288.0
15,2019-05-25,324.0,0,0,0,0,-21460.0,,-324.0
15,2019-05-26,288.0,0,0,0,0,-21748.0,,-288.0
15,2019-06-01,324.0,0,0,0,0,-22072.0,,-324.0
15,2019-06-08,216.0,765,0,0,3,-21523.0,,549.0
15,2019-06-09,243.0,225,0,0,5,-21541.0,,-18.0
15,2019-06-15,324.0,0,0,0,0,-21865.0,,-324.0
15,2019-06-23,192.0,0,0,0,0,-22057.0,,-192.0
15,2019-06-29,288.0,0,0,0,3,-22345.0,,-288.0
15,2019-07-04,288.0,0,0,0,0,-22633.0,,-288.0
15,2019-07-06,288.0,0,0,0,0,-22921.0,,-288.0
15,2019-07-07,288.0,0,0,0,0,-23209.0,,-288.0
15,2019-07-13,256.0,0,0,0,0,-23465.0,,-256.0
15,2019-07-20,216.0,90,0,0,3,-23591.0,,-126.0
15,2019-07-21,288.0,0,0,0,0,-23879.0,,-288.0
15,2019-07-27,288.0,54,0,3,30,-24113.0,,-234.0
15,2019-07-30,216.0,0,0,0,5,-24329.0,,-216.0
15,2019-08-03,288.0,6598,1,12,58,-18019.0,,6310.0
15,2019-08-10,216.0,0,0,1,11,-18235.0,,-216.0
15,2019-08-11,288.0,0,0,0,0,-18523.0,,-288.0
15,2019-08-14,240.0,0,0,2,20,-18763.0,,-240.0
15,2019-08-17,324.0,0,0,0,5,-19087.0,,-324.0
15,2019-08-21,288.0,0,0,0,0,-19375.0,,-288.0
15,2019-08-22,324.0,0,0,0,0,-19699.0,,-324.0
15,2019-08-23,288.0,0,0,0,0,-19987.0,,-288.0
15,2019-08-24,288.0,0,0,0,0,-20275.0,,-288.0
15,2019-08-25,324.0,126,0,3,30,-20473.0,,-198.0
15,2019-08-31,192.0,84,0,0,4,-20581.0,,-108.0
15,2019-09-01,252.0,0,0,0,0,-20833.0,,-252.0
15,2019-09-07,192.0,428,0,1,11,-20597.0,,236.0
15,2019-09-08,324.0,0,0,0,0,-20921.0,,-324.0
15,2019-09-14,192.0,40,0,0,2,-21073.0,,-152.0
15,2019-09-21,324.0,0,0,0,0,-21397.0,,-324.0
15,2019-09-28,324.0,112,0,0,4,-21609.0,,-212.0
15,2019-09-29,288.0,464,0,0,4,-21433.0,,176.0
15,2019-10-05,324.0,0,0,0,0,-21757.0,,-324.0
15,2019-10-12,243.0,0,0,0,0,-22000.0,,-243.0
15,2019-10-19,270.0,36,0,1,12,-22234.0,,-234.0
15,2019-10-26,324.0,0,0,0,0,-22558.0,,-324.0
15,2019-10-27,324.0,0,0,3,27,-22882.0,,-324.0
15,2019-11-02,288.0,324,0,0,4,-22846.0,,36.0
15,2019-11-09,324.0,120,0,0,5,-23050.0,,-204.0
15,2019-11-10,288.0,160,0,0,5,-23178.0,,-128.0
15,2019-11-16,288.0,0,0,0,4,-23466.0,,-288.0
15,2019-11-23,288.0,0,0,0,0,-23754.0,,-288.0
15,2019-11-30,288.0,170,0,0,5,-23872.0,,-118.0
15,2019-12-01,324.0,0,0,0,0,-24196.0,,-324.0
15,2019-12-07,324.0,0,0,0,0,-24520.0,,-324.0
15,2019-12-14,288.0,0,0,0,0,-24808.0,,-288.0
15,2019-12-21,288.0,148,0,0,4,-24948.0,,-140.0
15,2019-12-23,288.0,0,0,0,0,-25236.0,,-288.0
15,2019-12-25,288.0,168,0,0,4,-25356.0,,-120.0
15,2019-12-26,288.0,0,0,0,6,-25644.0,,-288.0
15,2019-12-27,240.0,0,0,0,0,-25884.0,,-240.0
15,2019-12-28,324.0,0,0,0,0,-26208.0,,-324.0
15,2019-12-29,288.0,0,0,0,0,-26496.0,,-288.0
15,2019-12-30,324.0,0,0,0,0,-26820.0,,-324.0
15,2019-12-31,324.0,436,0,1,12,-26708.0,,112.0
15,2020-01-04,288.0,0,0,0,0,-26996.0,,-288.0
15,2020-01-11,288.0,0,0,0,0,-27284.0,,-288.0
15,2020-01-18,192.0,0,0,0,0,-27476.0,,-192.0
15,2020-01-25,288.0,0,0,0,0,-27764.0,,-288.0
15,2020-02-01,324.0,0,0,0,0,-28088.0,,-324.0
15,2020-02-08,324.0,364,0,0,7,-28048.0,,40.0
15,2020-02-15,288.0,0,0,0,0,-28336.0,,-288.0
15,2020-02-22,288.0,0,0,0,0,-28624.0,,-288.0
15,2020-02-29,288.0,152,0,2,20,-28760.0,,-136.0
15,2020-03-07,288.0,0,0,0,0,-29048.0,,-288.0
15,2020-03-14,240.0,32,0,2,20,-29256.0,,-208.0
15,2020-03-21,324.0,0,0,0,0,-29580.0,,-324.0
15,2020-03-28,288.0,0,0,0,0,-29868.0,,-288.0
15,2020-04-04,324.0,2894,1,11,51,-27298.0,,2570.0
15,2020-04-09,324.0,0,0,0,0,-27622.0,,-324.0
15,2020-04-10,288.0,0,0,0,5,-27910.0,,-288.0
15,2020-04-11,180.0,0,0,0,0,-28090.0,,-180.0
15,2020-04-12,288.0,0,0,0,0,-28378.0,,-288.0
15,2020-04-18,324.0,0,0,0,5,-28702.0,,-324.0
15,2020-04-25,288.0,0,0,0,0,-28990.0,,-288.0
15,2020-05-02,324.0,0,0,0,7,-29314.0,,-324.0
15,2020-05-09,324.0,0,0,0,0,-29638.0,,-324.0
15,2020-05-16,288.0,0,0,0,6,-29926.0,,-288.0
15,2020-05-17,216.0,0,0,0,0,-30142.0,,-216.0
15,2020-05-23,324.0,130,0,0,5,-30336.0,,-194.0
15,2020-05-30,324.0,0,0,0,0,-30660.0,,-324.0
15,2020-05-31,300.0,1467,1,14,75,-29493.0,,1167.0
15,2020-06-06,270.0,0,0,0,0,-29763.0,,-270.0
15,2020-06-13,288.0,30,0,2,20,-30021.0,,-258.0
15,2020-06-14,324.0,0,0,0,0,-30345.0,,-324.0
15,2020-06-21,288.0,74,0,1,12,-30559.0,,-214.0
15,2020-06-27,288.0,0,0,0,5,-30847.0,,-288.0
15,2020-07-02,288.0,72,0,2,20,-31063.0,,-216.0
15,2020-07-04,216.0,0,0,0,4,-31279.0,,-216.0
15,2020-07-05,324.0,2727,0,3,30,-28876.0,,2403.0
15,2020-07-11,243.0,0,0,0,6,-29119.0,,-243.0
15,2020-07-18,288.0,0,0,0,0,-29407.0,,-288.0
15,2020-07-19,288.0,200,0,4,32,-29495.0,,-88.0
15,2020-07-25,324.0,0,0,0,0,-29819.0,,-324.0
15,2020-07-28,288.0,0,0,0,0,-30107.0,,-288.0
15,2020-08-01,288.0,0,0,0,0,-30395.0,,-288.0
15,2020-08-08,288.0,0,0,0,0,-30683.0,,-288.0
15,2020-08-09,324.0,148,0,0,4,-30859.0,,-176.0
15,2020-08-15,270.0,0,0,0,0,-31129.0,,-270.0
15,2020-08-19,324.0,80,0,0,5,-31373.0,,-244.0
15,2020-08-22,288.0,0,0,0,0,-31661.0,,-288.0
15,2020-08-25,288.0,30,0,1,12,-31919.0,,-258.0
15,2020-08-29,288.0,171,0,3,27,-32036.0,,-117.0
15,2020-08-30,216.0,0,0,0,0,-32252.0,,-216.0
15,2020-09-05,324.0,0,0,0,0,-32576.0,,-324.0
15,2020-09-06,216.0,0,0,0,0,-32792.0,,-216.0
15,2020-09-12,324.0,0,0,0,0,-33116.0,,-324.0
15,2020-09-13,288.0,75,0,1,12,-33329.0,,-213.0
15,2020-09-19,288.0,0,0,0,0,-33617.0,,-288.0
15,2020-09-26,324.0,0,0,0,0,-33941.0,,-324.0
15,2020-09-27,288.0,0,0,0,6,-34229.0,,-288.0
15,2020-10-03,288.0,459,1,11,50,-34058.0,,171.0
15,2020-10-10,288.0,0,0,0,0,-34346.0,,-288.0
15,2020-10-17,288.0,0,0,0,0,-34634.0,,-288.0
15,2020-10-24,324.0,0,0,3,27,-34958.0,,-324.0
15,2020-10-25,324.0,0,0,0,5,-35282.0,,-324.0
15,2020-10-31,288.0,25468,1,11,50,-10102.0,,25180.0
15,2020-11-07,216.0,0,0,0,0,-10318.0,,-216.0
15,2020-11-08,288.0,210,0,3,30,-10396.0,,-78.0
15,2020-11-14,216.0,38,0,2,20,-10574.0,,-178.0
15,2020-11-21,216.0,0,0,0,0,-10790.0,,-216.0
15,2020-11-28,192.0,0,0,0,0,-10982.0,,-192.0
15,2020-12-05,216.0,88,0,0,4,-11110.0,,-128.0
15,2020-12-12,288.0,0,0,0,0,-11398.0,,-288.0
15,2020-12-19,288.0,0,0,0,0,-11686.0,,-288.0
15,2020-12-23,288.0,845,0,0,5,-11129.0,,557.0
15,2020-12-25,288.0,329,0,1,12,-11088.0,,41.0
15,2020-12-26,324.0,0,0,0,0,-11412.0,,-324.0
15,2020-12-27,216.0,710,0,0,5,-10918.0,,494.0
15,2020-12-28,216.0,156,0,4,32,-10978.0,,-60.0
15,2020-12-29,324.0,0,0,0,0,-11302.0,,-324.0
15,2020-12-30,270.0,0,0,0,0,-11572.0,,-270.0
15,2020-12-31,324.0,0,0,0,0,-11896.0,,-324.0
15,2021-01-02,324.0,0,0,0,0,-12220.0,,-324.0
15,2021-01-09,324.0,1191,1,11,51,-11353.0,,867.0
15,2021-01-16,324.0,0,0,0,0,-11677.0,,-324.0
15,2021-01-23,256.0,172,0,0,4,-11761.0,,-84.0
15,2021-01-30,288.0,0,0,0,0,-12049.0,,-288.0
15,2021-02-06,288.0,556,0,2,20,-11781.0,,268.0
15,2021-02-13,288.0,0,0,0,0,-12069.0,,-288.0
15,2021-02-20,288.0,0,0,0,0,-12357.0,,-288.0
15,2021-02-27,324.0,0,0,0,0,-12681.0,,-324.0
15,2021-03-06,324.0,0,0,0,0,-13005.0,,-324.0
15,2021-03-13,324.0,0,0,0,0,-13329.0,,-324.0
15,2021-05-01,256.0,0,0,0,0,-13585.0,,-256.0
15,2021-05-08,324.0,45,0,1,12,-13864.0,,-279.0
15,2021-05-15,288.0,0,0,0,0,-14152.0,,-288.0
15,2021-05-22,324.0,155,0,0,5,-14321.0,,-169.0
15,2021-05-29,324.0,0,0,0,0,-14645.0,,-324.0
15,2021-05-30,243.0,0,0,0,0,-14888.0,,-243.0
15,2021-06-05,270.0,0,0,0,0,-15158.0,,-270.0
15,2021-06-12,192.0,0,0,0,0,-15350.0,,-192.0
15,2021-06-19,324.0,0,0,0,0,-15674.0,,-324.0
15,2021-06-27,288.0,57,0,0,3,-15905.0,,-231.0
15,2021-07-03,288.0,0,0,0,0,-16193.0,,-288.0
15,2021-07-10,288.0,21,0,1,12,-16460.0,,-267.0
15,2021-07-17,324.0,0,0,0,0,-16784.0,,-324.0
15,2021-07-31,324.0,1656,1,11,51,-15452.0,,1332.0
15,2021-08-07,288.0,0,0,0,0,-15740.0,,-288.0
15,2021-08-14,288.0,0,0,0,4,-16028.0,,-288.0
15,2021-08-18,324.0,0,0,0,0,-16352.0,,-324.0
15,2021-08-21,320.0,252,0,0,3,-16420.0,,-68.0
15,2021-08-24,324.0,0,0,3,27,-16744.0,,-324.0
15,2021-08-28,320.0,0,0,0,0,-17064.0,,-320.0
15,2021-09-04,288.0,0,0,0,0,-17352.0,,-288.0
15,2021-09-11,324.0,0,0,0,0,-17676.0,,-324.0
15,2021-09-18,288.0,285,0,0,5,-17679.0,,-3.0
15,2021-09-25,288.0,0,0,0,5,-17967.0,,-288.0
15,2021-10-09,324.0,144,0,3,30,-18147.0,,-180.0
15,2021-10-16,324.0,0,0,0,0,-18471.0,,-324.0
15,2021-10-23,324.0,177,0,3,27,-18618.0,,-147.0
15,2021-10-24,288.0,0,0,0,3,-18906.0,,-288.0
15,2021-10-30,288.0,0,0,0,0,-19194.0,,-288.0
15,2021-11-06,216.0,420,0,0,6,-18990.0,,204.0
15,2021-11-13,324.0,0,0,0,0,-19314.0,,-324.0
15,2021-11-20,192.0,0,0,0,3,-19506.0,,-192.0
15,2021-11-27,324.0,0,0,0,4,-19830.0,,-324.0
15,2021-12-04,288.0,300,0,0,6,-19818.0,,12.0
15,2021-12-11,324.0,0,0,0,0,-20142.0,,-324.0
15,2021-12-18,270.0,780,0,3,30,-19632.0,,510.0
15,2021-12-23,288.0,0,0,0,0,-19920.0,,-288.0
15,2021-12-31,324.0,0,0,0,0,-20244.0,,-324.0
15,2022-01-01,324.0,160,0,0,5,-20408.0,,-164.0
15,2022-01-08,288.0,0,0,0,0,-20696.0,,-288.0
15,2022-01-15,324.0,0,0,0,4,-21020.0,,-324.0
15,2022-01-22,243.0,192,0,0,4,-21071.0,,-51.0
15,2022-01-29,288.0,538,0,2,20,-20821.0,,250.0
15,2022-02-05,288.0,75,0,0,5,-21034.0,,-213.0
15,2022-02-12,288.0,85,0,0,5,-21237.0,,-203.0
16,2016-01-02,288.0,130,0,0,5,-158.0,,-158.0
16,2016-01-09,256.0,0,0,0,0,-414.0,,-256.0
16,2016-01-16,288.0,0,0,0,0,-702.0,,-288.0
16,2016-01-23,288.0,0,0,0,0,-990.0,,-288.0
16,2016-01-30,288.0,0,0,0,0,-1278.0,,-288.0
16,2016-01-31,324.0,144,0,4,36,-1458.0,,-180.0
16,2016-02-06,324.0,0,0,0,0,-1782.0,,-324.0
16,2016-02-13,324.0,0,0,0,0,-2106.0,,-324.0
16,2016-02-20,324.0,356,0,4,36,-2074.0,,32.0
16,2016-02-27,324.0,1518,0,0,6,-880.0,,1194.0
16,2016-02-28,324.0,0,0,0,0,-1204.0,,-324.0
16,2016-03-05,288.0,140,0,0,7,-1352.0,,-148.0
16,2016-03-12,324.0,56,0,1,12,-1620.0,,-268.0
16,2016-03-19,288.0,0,0,0,0,-1908.0,,-288.0
16,2016-03-25,240.0,0,0,0,0,-2148.0,,-240.0
16,2016-03-27,216.0,0,0,0,0,-2364.0,,-216.0
16,2016-04-02,192.0,0,0,0,0,-2556.0,,-192.0
16,2016-04-09,270.0,0,0,0,0,-2826.0,,-270.0
16,2016-04-16,288.0,108,0,0,4,-3006.0,,-180.0
16,2016-04-23,216.0,66,0,3,27,-3156.0,,-150.0
16,2016-04-30,256.0,200,0,0,4,-3212.0,,-56.0
16,2016-05-07,324.0,818,1,12,59,-2718.0,,494.0
16,2016-05-08,216.0,0,0,0,4,-2934.0,,-216.0
16,2016-05-14,324.0,176,0,0,4,-3082.0,,-148.0
16,2016-05-15,324.0,0,0,0,0,-3406.0,,-324.0
16,2016-05-21,288.0,0,0,0,0,-3694.0,,-288.0
16,2016-05-28,324.0,1002,0,0,6,-3016.0,,678.0
16,2016-05-29,270.0,45,0,1,12,-3241.0,,-225.0
16,2016-06-04,216.0,108,0,0,6,-3349.0,,-108.0
16,2016-06-11,324.0,210,0,0,5,-3463.0,,-114.0
16,2016-06-12,288.0,0,0,0,0,-3751.0,,-288.0
16,2016-06-18,288.0,0,0,0,0,-4039.0,,-288.0
16,2016-06-26,324.0,0,0,0,0,-4363.0,,-324.0
16,2016-07-02,288.0,700,0,0,4,-3951.0,,412.0
16,2016-07-07,324.0,1455,0,3,30,-2820.0,,1131.0
16,2016-07-09,288.0,0,0,0,5,-3108.0,,-288.0
16,2016-07-10,288.0,87,0,3,27,-3309.0,,-201.0
16,2016-07-16,324.0,0,0,0,5,-3633.0,,-324.0
16,2016-07-23,324.0,7410,0,2,20,3453.0,,7086.0
16,2016-07-24,243.0,216,0,0,4,3426.0,,-27.0
16,2016-07-26,288.0,125,0,0,5,3263.0,,-163.0
16,2016-07-30,216.0,104,0,0,4,3151.0,,-112.0
16,2016-08-06,288.0,0,0,0,0,2863.0,,-288.0
16,2016-08-07,288.0,0,0,0,0,2575.0,,-288.0
16,2016-08-17,324.0,0,0,0,4,2251.0,,-324.0
16,2016-08-20,324.0,0,0,0,0,1927.0,,-324.0
16,2016-08-27,324.0,168,0,0,6,1771.0,,-156.0
16,2016-09-03,324.0,0,0,0,0,1447.0,,-324.0
16,2016-09-04,216.0,72,0,3,30,1303.0,,-144.0
16,2016-09-10,288.0,0,0,2,20,1015.0,,-288.0
16,2016-09-17,288.0,0,0,0,3,727.0,,-288.0
16,2016-09-18,225.0,95,0,5,45,597.0,,-130.0
16,2016-09-24,288.0,78,0,3,30,387.0,,-210.0
16,2016-09-25,324.0,210,0,0,5,273.0,,-114.0
16,2016-10-01,288.0,0,0,0,7,-15.0,,-288.0
16,2016-10-08,256.0,0,0,0,0,-271.0,,-256.0
16,2016-10-15,270.0,0,0,0,0,-541.0,,-270.0
16,2016-10-22,288.0,110,0,0,5,-719.0,,-178.0
16,2016-10-23,320.0,0,0,0,9,-1039.0,,-320.0
16,2016-10-29,324.0,405,1,12,59,-958.0,,81.0
16,2016-11-05,270.0,0,0,0,0,-1228.0,,-270.0
16,2016-11-06,288.0,0,0,0,0,-1516.0,,-288.0
16,2016-11-12,256.0,64,0,0,4,-1708.0,,-192.0
16,2016-11-19,240.0,88,0,2,22,-1860.0,,-152.0
16,2016-11-26,324.0,0,0,0,0,-2184.0,,-324.0
16,2016-11-27,324.0,0,0,0,0,-2508.0,,-324.0
16,2016-12-03,192.0,0,0,0,4,-2700.0,,-192.0
16,2016-12-10,288.0,0,0,0,0,-2988.0,,-288.0
16,2016-12-17,192.0,54,0,0,3,-3126.0,,-138.0
16,2016-12-23,324.0,0,0,0,0,-3450.0,,-324.0
16,2016-12-25,288.0,0,0,0,0,-3738.0,,-288.0
16,2016-12-26,270.0,174,0,3,30,-3834.0,,-96.0
16,2016-12-27,288.0,0,0,0,0,-4122.0,,-288.0
16,2016-12-28,240.0,0,0,0,4,-4362.0,,-240.0
16,2016-12-29,288.0,0,0,0,0,-4650.0,,-288.0
16,2016-12-30,288.0,0,0,0,0,-4938.0,,-288.0
16,2016-12-31,324.0,600,0,1,14,-4662.0,,276.0
16,2017-01-07,216.0,170,0,0,5,-4708.0,,-46.0
16,2017-01-14,300.0,126,0,0,6,-4882.0,,-174.0
16,2017-01-21,288.0,0,0,0,0,-5170.0,,-288.0
16,2017-01-28,324.0,96,0,0,4,-5398.0,,-228.0
16,2017-01-29,288.0,252,0,0,4,-5434.0,,-36.0
16,2017-02-04,270.0,554,0,1,13,-5150.0,,284.0
16,2017-02-11,320.0,90,0,0,3,-5380.0,,-230.0
16,2017-02-18,288.0,0,0,0,0,-5668.0,,-288.0
16,2017-02-25,243.0,0,0,0,6,-5911.0,,-243.0
16,2017-02-26,256.0,0,0,0,0,-6167.0,,-256.0
16,2017-03-04,324.0,2520,0,2,20,-3971.0,,2196.0
16,2017-03-11,288.0,153,0,3,27,-4106.0,,-135.0
16,2017-03-18,324.0,66,0,3,30,-4364.0,,-258.0
16,2017-03-25,324.0,0,0,0,0,-4688.0,,-324.0
16,2017-03-26,288.0,788,0,2,20,-4188.0,,500.0
16,2017-04-01,324.0,0,0,0,0,-4512.0,,-324.0
16,2017-04-08,324.0,0,0,0,0,-4836.0,,-324.0
16,2017-04-14,270.0,357,0,0,3,-4749.0,,87.0
16,2017-04-16,288.0,0,0,0,0,-5037.0,,-288.0
16,2017-04-22,324.0,85,0,0,5,-5276.0,,-239.0
16,2017-04-29,270.0,0,0,0,0,-5546.0,,-270.0
16,2017-05-01,288.0,93,0,0,3,-5741.0,,-195.0
16,2017-05-06,288.0,0,0,0,0,-6029.0,,-288.0
16,2017-05-07,288.0,0,0,0,0,-6317.0,,-288.0
16,2017-05-13,288.0,774,0,2,20,-5831.0,,486.0
16,2017-05-14,288.0,0,0,0,0,-6119.0,,-288.0
16,2017-05-20,180.0,0,0,0,0,-6299.0,,-180.0
16,2017-05-27,288.0,0,0,0,0,-6587.0,,-288.0
16,2017-05-28,192.0,2481,1,12,56,-4298.0,,2289.0
16,2017-06-03,324.0,0,0,0,0,-4622.0,,-324.0
16,2017-06-10,300.0,0,0,0,0,-4922.0,,-300.0
16,2017-06-11,324.0,216,0,0,6,-5030.0,,-108.0
16,2017-06-17,243.0,0,0,0,0,-5273.0,,-243.0
16,2017-06-25,270.0,0,0,0,0,-5543.0,,-270.0
16,2017-07-01,216.0,0,0,0,0,-5759.0,,-216.0
16,2017-07-06,288.0,0,0,0,4,-6047.0,,-288.0
16,2017-07-08,270.0,0,0,0,0,-6317.0,,-270.0
16,2017-07-09,216.0,0,0,0,0,-6533.0,,-216.0
16,2017-07-15,192.0,0,0,0,0,-6725.0,,-192.0
16,2017-07-22,288.0,0,0,0,0,-7013.0,,-288.0
16,2017-07-23,324.0,0,0,0,0,-7337.0,,-324.0
16,2017-07-25,216.0,108,0,0,4,-7445.0,,-108.0
16,2017-07-29,288.0,0,0,0,0,-7733.0,,-288.0
16,2017-08-05,288.0,204,0,0,3,-7817.0,,-84.0
16,2017-08-13,288.0,0,0,0,0,-8105.0,,-288.0
16,2017-08-16,288.0,0,0,0,6,-8393.0,,-288.0
16,2017-08-19,240.0,0,0,0,0,-8633.0,,-240.0
16,2017-08-23,288.0,111,0,3,30,-8810.0,,-177.0
16,2017-08-24,324.0,0,0,0,0,-9134.0,,-324.0
16,2017-08-25,288.0,0,0,0,0,-9422.0,,-288.0
16,2017-08-26,324.0,0,0,0,0,-9746.0,,-324.0
16,2017-08-27,324.0,130,0,0,5,-9940.0,,-194.0
16,2017-09-02,324.0,0,0,0,0,-10264.0,,-324.0
16,2017-09-03,324.0,0,0,0,0,-10588.0,,-324.0
16,2017-09-09,288.0,998,0,2,22,-9878.0,,710.0
16,2017-09-10,324.0,0,0,0,0,-10202.0,,-324.0
16,2017-09-16,243.0,0,0,0,0,-10445.0,,-243.0
16,2017-09-23,288.0,9212,1,11,50,-1521.0,,8924.0
16,2017-09-30,288.0,58,0,2,20,-1751.0,,-230.0
16,2017-10-01,288.0,0,0,0,0,-2039.0,,-288.0
16,2017-10-07,324.0,0,0,0,0,-2363.0,,-324.0
16,2017-10-14,192.0,0,0,0,6,-2555.0,,-192.0
16,2017-10-21,288.0,0,0,0,0,-2843.0,,-288.0
16,2017-10-28,288.0,2838,0,3,30,-293.0,,2550.0
16,2017-10-29,324.0,30,0,2,20,-587.0,,-294.0
16,2017-11-04,324.0,0,0,0,0,-911.0,,-324.0
16,2017-11-11,270.0,312,0,0,4,-869.0,,42.0
16,2017-11-12,288.0,0,0,0,0,-1157.0,,-288.0
16,2017-11-18,288.0,0,0,0,0,-1445.0,,-288.0
16,2017-11-25,288.0,124,0,0,4,-1609.0,,-164.0
16,2017-11-26,270.0,261,0,3,30,-1618.0,,-9.0
16,2017-12-02,324.0,0,0,0,0,-1942.0,,-324.0
16,2017-12-09,288.0,0,0,0,5,-2230.0,,-288.0
16,2017-12-16,324.0,624,0,2,22,-1930.0,,300.0
16,2017-12-23,324.0,0,0,0,0,-2254.0,,-324.0
16,2017-12-25,324.0,0,0,0,0,-2578.0,,-324.0
16,2017-12-26,256.0,0,0,0,0,-2834.0,,-256.0
16,2017-12-27,324.0,0,0,0,5,-3158.0,,-324.0
16,2017-12-28,240.0,1385,1,12,56,-2013.0,,1145.0
16,2017-12-29,324.0,0,0,0,0,-2337.0,,-324.0
16,2017-12-30,216.0,144,0,0,4,-2409.0,,-72.0
16,2017-12-31,288.0,0,0,0,0,-2697.0,,-288.0
16,2018-01-06,324.0,0,0,0,0,-3021.0,,-324.0
16,2018-01-13,288.0,63,0,1,12,-3246.0,,-225.0
16,2018-01-20,240.0,44,0,2,20,-3442.0,,-196.0
16,2018-01-27,216.0,111,0,3,27,-3547.0,,-105.0
16,2018-01-28,288.0,0,0,0,6,-3835.0,,-288.0
16,2018-02-03,324.0,0,0,0,6,-4159.0,,-324.0
16,2018-02-10,324.0,0,0,0,6,-4483.0,,-324.0
16,2018-02-17,192.0,0,0,0,0,-4675.0,,-192.0
16,2018-02-24,288.0,0,0,0,0,-4963.0,,-288.0
16,2018-02-25,288.0,0,0,0,0,-5251.0,,-288.0
16,2018-03-03,324.0,0,0,0,0,-5575.0,,-324.0
16,2018-03-10,240.0,192,0,2,20,-5623.0,,-48.0
16,2018-03-17,270.0,0,0,0,5,-5893.0,,-270.0
16,2018-03-24,324.0,110,0,0,5,-6107.0,,-214.0
16,2018-03-29,288.0,598,1,11,50,-5797.0,,310.0
16,2018-03-30,243.0,0,0,0,0,-6040.0,,-243.0
16,2018-03-31,180.0,0,0,0,0,-6220.0,,-180.0
