fas,Recall,F1,AUC,Accuracy,Precision
10-1,0.7142857142857143,0.7009196282946304,0.7038095238095239,0.6970402694510848,0.6880445800626863
10-1,0.8571428571428571,0.8008787200067062,0.8525641025641025,0.7923400646406381,0.7515461109790618
10-1,0.8571428571428571,0.8269543307822438,0.8896925858951176,0.8263545188946404,0.798819934684052
10-1,0.42857142857142855,0.4854098456680303,0.5875251509054327,0.5358637254526505,0.5596295851563671
10-1,1.0,0.8917272637595649,0.8651911468812877,0.875967640868382,0.804609943563665
10-1,0.8571428571428571,0.8163243843127378,0.8523809523809524,0.8082834715572843,0.7792168679983815
10-1,0.8571428571428571,0.7958738680780704,0.8869047619047619,0.7769728540438128,0.7427796189984477
10-1,0.5714285714285714,0.6073324381436369,0.7292358803986712,0.6579745741934624,0.6480506024391768
10-1,0.5714285714285714,0.6030478200074684,0.6338155515370705,0.6357949355361671,0.6383712538917107
10-1,0.8571428571428571,0.7959251054268742,0.8390191897654584,0.7690923205866084,0.7428688821758731
10-1,0.8571428571428571,0.7764500963501602,0.826007326007326,0.7594857637576385,0.7096431840362847
10-1,0.8571428571428571,0.7959135956773916,0.7756539235412475,0.7754511055423519,0.7428488295916149
10-1,0.7142857142857143,0.6657164067214072,0.5781853281853282,0.6409947509894954,0.6233317019183311
10-1,1.0,0.881146533073491,0.9085714285714286,0.8658953121671705,0.7875441772495919
10-1,0.8571428571428571,0.7812284528857548,0.7295918367346939,0.7265135339852755,0.7176669813201874
10-1,0.8571428571428571,0.8059415703875733,0.8204887218045113,0.7962298407099472,0.7605124830415273
10-1,0.5714285714285714,0.6916352047729498,0.7022263450834879,0.7501165700131825,0.8758885232645104
10-1,0.8571428571428571,0.8059569650757655,0.825,0.7719237528132584,0.7605398996564767
10-1,0.8571428571428571,0.7958107347984378,0.8218806509945751,0.7871493487944007,0.7426696450140361
10-1,1.0,0.8410658502019689,0.8933209647495362,0.814676061859245,0.7257235886512987
10-1,0.8571428571428571,0.7859881876087009,0.8018108651911469,0.7616379465089536,0.725741630723813
10-1,0.8571428571428571,0.790871323831036,0.7450396825396826,0.7701102138201708,0.7341121311820831
10-1,0.8571428571428571,0.8110674357610367,0.8638996138996139,0.800224438181313,0.7696928591384253
10-1,1.0,0.8605971089789695,0.9095238095238096,0.821004293707848,0.7553053584125801
10-1,0.7142857142857143,0.6783607850592993,0.8223684210526316,0.6657302329230478,0.6458764909427277
10-1,1.0,0.8706699580917389,0.8685714285714285,0.8524021987669609,0.7709614778515438
10-1,0.7142857142857143,0.6962294490407105,0.675146771037182,0.6861137180917214,0.6790635566644225
10-1,0.8571428571428571,0.7532807579530462,0.7946428571428572,0.7300997639763307,0.6718687732543823
10-1,0.8571428571428571,0.7763353701529081,0.8756957328385899,0.7578491151193576,0.7094515412637896
10-1,0.5714285714285714,0.6161185543433069,0.6826401446654611,0.6554218070868588,0.6683917848744906
10-1,0.7142857142857143,0.6917232160207349,0.8262260127931771,0.6656826731992422,0.6705424577648545
10-1,0.7142857142857143,0.7055342186519737,0.7619047619047619,0.6976594896460079,0.7134428292643971
10-1,0.8571428571428571,0.7908371946487035,0.7876447876447876,0.7732023699679432,0.7340533209393039
10-1,0.7142857142857143,0.6871978863004461,0.736842105263158,0.6790626330364907,0.6620894934666179
10-1,0.7142857142857143,0.6783931457906697,0.6589537223340041,0.6542154723627043,0.6459351647870041
10-1,0.8571428571428571,0.816254875311631,0.7785714285714286,0.801610990583066,0.7790902111788052
10-1,1.0,0.8758166472032761,0.9084249084249084,0.8618897131698303,0.7790692194689014
10-1,0.8571428571428571,0.8110402464971271,0.7896825396825397,0.7974809590006794,0.7696438885460394
10-1,1.0,0.8655860483888371,0.8308823529411764,0.8380926980228728,0.7630248615679309
10-1,0.8571428571428571,0.7957630171489489,0.7857142857142857,0.7706500659298717,0.7425865340659191
10-1,0.8571428571428571,0.7532366655237721,0.6710758377425043,0.7318214142343609,0.671798622997994
10-1,0.7142857142857143,0.7150378748818308,0.7199248120300752,0.719046183731263,0.7157916212353638
10-1,0.7142857142857143,0.7248427609253792,0.8133928571428571,0.7393240465032757,0.7357165524665271
10-1,0.8571428571428571,0.7859393706804385,0.8542857142857143,0.7680143972301869,0.7256583950230164
10-1,0.7142857142857143,0.6740650613904385,0.7432432432432432,0.6544662590383784,0.6381325125846389
10-1,0.7142857142857143,0.7055279673611187,0.7637362637362637,0.7095884577248021,0.7256635269604675
10-1,1.0,0.8810557545025329,0.9083011583011584,0.8649314899344414,0.7873991559881769
10-1,1.0,0.8656115711164751,0.9532967032967032,0.8487566914457647,0.7630645280544845
10-1,0.7142857142857143,0.6917179833815126,0.7542857142857142,0.6836217270069398,0.6705326236434882
10-1,1.0,0.8707149819272455,0.8519163763066202,0.8590496509536677,0.7710320848967017
10-1,1.0,0.8656548348398679,0.9217221135029354,0.8436442058932504,0.7631317710228581
10-1,1.0,0.8916941847246194,0.8687258687258688,0.878458883800748,0.804556082296708
10-1,0.8571428571428571,0.7670107697721081,0.8716094032549728,0.7479689625241406,0.6940306048096512
10-1,0.2857142857142857,0.35206903578964155,0.4014084507042254,0.4629218009514337,0.4585674964608321
10-1,0.8571428571428571,0.7860010593849801,0.7847866419294991,0.7711080773118686,0.7257635793091913
10-1,1.0,0.8863743253046681,0.9625,0.8767097313530726,0.7959356051549046
10-1,0.8571428571428571,0.7860305375801327,0.8214285714285714,0.7632867933452303,0.7258138469791308
10-1,0.5714285714285714,0.6073363084121336,0.6997929606625259,0.6173454037900032,0.6480594157504904
10-1,1.0,0.8917033371923619,0.8881578947368421,0.8800839843021471,0.8045709845714213
10-1,0.5714285714285714,0.5519202003765599,0.6428571428571428,0.5479491782199838,0.5336998738306353
10-1,0.7142857142857143,0.6872846222016208,0.6818181818181819,0.6811988290899889,0.6622505392898718
10-1,0.7142857142857143,0.6828622868007792,0.7396021699819169,0.6788334361548084,0.6540871620912571
10-1,1.0,0.8707913097129462,0.8847619047619047,0.8524812578063298,0.7711517961233403
10-1,0.8571428571428571,0.8059946470144977,0.8676190476190476,0.7948792110695109,0.7606070118683286
10-1,0.7142857142857143,0.6963551736999526,0.7362637362637363,0.6964446773685039,0.6793028006871139
10-1,1.0,0.8657252464696129,0.8898809523809523,0.842622364078953,0.7632412197971224
10-1,0.8571428571428571,0.790954464802938,0.7494669509594882,0.7619997806440125,0.7342554150645978
10-1,0.8571428571428571,0.7860392923902692,0.7592165898617511,0.7459013504402252,0.7258287767273872
10-1,0.7142857142857143,0.6962989268409403,0.6714285714285715,0.7097961975284409,0.6791957572346592
10-1,0.8571428571428571,0.7812027643157821,0.8204887218045113,0.7629346272909832,0.7176236254612782
10-1,1.0,0.7153258451915538,0.9114285714285716,0.6043647305614787,0.5568150044228249
10-1,0.5714285714285714,0.5823065798065366,0.6051587301587302,0.5841374942440132,0.5936067840543162
10-1,1.0,0.8656929085927821,0.8723214285714286,0.8507701562464391,0.7697958291365603
10-1,0.7142857142857143,0.7056334941043851,0.8003663003663004,0.7095906897375215,0.6971883758345675
10-1,1.0,0.860699423532034,0.8938223938223938,0.8379961793584999,0.7698436024948132
10-1,0.42857142857142855,0.4817469747381248,0.5345622119815668,0.5909631303003565,0.5499873569494415
10-1,0.5714285714285714,0.5946453454710368,0.6281800391389433,0.6073411399590236,0.6198285806495408
10-1,0.7142857142857143,0.7152229430421788,0.764378478664193,0.720900326476369,0.7161626345437384
10-1,0.7142857142857143,0.7300106863116753,0.7578849721706864,0.7407431594877788,0.7464436132233271
10-1,0.8571428571428571,0.8009959707279722,0.8095238095238095,0.7963885758935175,0.7793929597968164
6_2,0.7142857142857143,0.7451288190215534,0.8001930501930502,0.755814591773989,0.778755762799481
6_2,0.7142857142857143,0.7053135911584191,0.7609523809523809,0.7037334032003937,0.6965640691264658
6_2,0.7142857142857143,0.719739415003627,0.7519305019305019,0.7220118535382656,0.7252770364557936
6_2,0.8571428571428571,0.7906180650960561,0.8113006396588486,0.7618514196859012,0.7336758279016475
6_2,0.8571428571428571,0.7713360428955187,0.7912801484230055,0.7511141716368013,0.7058333606008904
6_2,0.8571428571428571,0.7760748093299271,0.7744897959183673,0.7459628946142036,0.7252499886675472
6_2,0.8571428571428571,0.7808406884789039,0.865491651205937,0.7643664398446938,0.7170127861763579
6_2,0.5714285714285714,0.5819606376986525,0.6428571428571428,0.6005814320127746,0.5928882294137925
6_2,0.8571428571428571,0.8056961102462186,0.8674812030075187,0.79615773485568,0.7600754651550145
6_2,0.42857142857142855,0.4888949670854667,0.6766917293233083,0.5581600643805541,0.5689819823069343
6_2,0.8571428571428571,0.7808895274582078,0.7976190476190477,0.7458630642599116,0.7170951522240985
6_2,0.7142857142857143,0.7148516658604782,0.7312925170068028,0.7332839256602264,0.7154185149897215
6_2,0.8571428571428571,0.7761169374261483,0.7847985347985348,0.7593573392591321,0.7090867929427934
6_2,0.42857142857142855,0.4707646222575642,0.5723684210526316,0.524796135700104,0.5221729602385862
6_2,1.0,0.8654215121520218,0.8607594936708861,0.8496260195725838,0.7627691882238291
6_2,0.8571428571428571,0.7714432885035474,0.8506493506493507,0.7511581039938802,0.7013230274221701
6_2,1.0,0.8861907099231309,0.8183673469387756,0.8680307882128582,0.7956395388495734
6_2,0.7142857142857143,0.7197949234994337,0.7349624060150376,0.7257171282615881,0.7253897771608553
6_2,0.7142857142857143,0.7007092804609867,0.7517421602787456,0.7106219580175529,0.6876393149445116
6_2,1.0,0.8456941982978219,0.8665413533834586,0.8199863301386972,0.732643115065984
6_2,1.0,0.8915581249240522,0.9037698412698412,0.8767070674064804,0.8043345753812892
6_2,0.8571428571428571,0.7907217314012585,0.7857142857142857,0.7668579753213776,0.7338543908365189
6_2,0.7142857142857143,0.6915545815277914,0.7536630036630036,0.6898461653690969,0.6702255996122296
6_2,0.8571428571428571,0.7762049657262325,0.7760617760617761,0.7528878136466108,0.7092337659340314
6_2,1.0,0.8705711144103879,0.8990476190476191,0.852337850425109,0.7708064894726959
6_2,0.5714285714285714,0.5943647685197977,0.6144688644688645,0.6203035430083053,0.6192192024420944
6_2,0.7142857142857143,0.7452180561347128,0.8580470162748643,0.7637717076115799,0.7789507347080376
6_2,0.7142857142857143,0.7007787199239454,0.6354359925788498,0.7010419123320698,0.6877730740767223
6_2,0.7142857142857143,0.6961763540731528,0.7108843537414966,0.7079574633795847,0.6789625458344575
6_2,1.0,0.8862909513106223,0.8582089552238806,0.8652927102028716,0.7958011586182377
6_2,0.5714285714285714,0.5944199683330237,0.7397260273972603,0.6073787345825025,0.6193390402973467
6_2,0.7142857142857143,0.6697301160058952,0.6614481409001958,0.6452990632764667,0.6304067087130453
6_2,0.5714285714285714,0.5986185094245181,0.6542443064182195,0.6033912799153321,0.6285252436301001
6_2,0.7142857142857143,0.6871122652965977,0.6680080482897384,0.6679839188630555,0.6619305546702601
6_2,1.0,0.8655031952937879,0.83125,0.8506531231490709,0.7628961066293329
6_2,0.8571428571428571,0.7907677384819544,0.8333333333333334,0.7746987477767138,0.7339336498663295
6_2,0.8571428571428571,0.7907714389283641,0.8,0.7747000847369931,0.7339400251801769
6_2,0.7142857142857143,0.673993605112409,0.6904761904761905,0.6635416876688252,0.6380044425965911
6_2,0.5714285714285714,0.6116139834439781,0.6390476190476191,0.6394862386631442,0.6578789743122467
6_2,0.8571428571428571,0.7907936679163021,0.8657770800627944,0.7965498845318023,0.7339783234658399
6_2,0.8571428571428571,0.7908569923329031,0.8161904761904761,0.7747310036915314,0.7791264601926681
6_2,0.8571428571428571,0.7908604325841482,0.7786596119929453,0.7834478315646389,0.7340933632846878
6_2,0.8571428571428571,0.7716673501524387,0.7886100386100386,0.7462110131923051,0.701693476852314
6_2,1.0,0.8316419864375413,0.8698010849909584,0.8040443266388356,0.7118040675749453
6_2,0.7142857142857143,0.7009196282946304,0.7038095238095239,0.6970402694510848,0.6880445800626863
6_2,0.8571428571428571,0.8008787200067062,0.8663003663003663,0.7923400646406381,0.7515461109790618
6_2,0.8571428571428571,0.8269543307822438,0.8896925858951176,0.8263545188946404,0.798819934684052
6_2,0.42857142857142855,0.4854098456680303,0.5875251509054327,0.5358637254526505,0.5596295851563671
6_2,1.0,0.8917272637595649,0.8621730382293763,0.875967640868382,0.804609943563665
6_2,0.8571428571428571,0.7717013029640879,0.7980952380952381,0.7479277599515767,0.7017496276604587
6_2,0.8571428571428571,0.7958738680780704,0.8621031746031746,0.7769728540438128,0.7427796189984477
6_2,0.5714285714285714,0.6073324381436369,0.7101328903654485,0.6579745741934624,0.6480506024391768
6_2,0.5714285714285714,0.6030478200074684,0.6338155515370705,0.6357949355361671,0.6383712538917107
6_2,0.8571428571428571,0.7959251054268742,0.837953091684435,0.7690923205866084,0.7428688821758731
6_2,0.8571428571428571,0.7764500963501602,0.8452380952380952,0.7594857637576385,0.7096431840362847
6_2,0.8571428571428571,0.7959135956773916,0.7756539235412475,0.7754511055423519,0.7428488295916149
6_2,0.7142857142857143,0.6657164067214072,0.5781853281853282,0.6409947509894954,0.6233317019183311
6_2,0.8571428571428571,0.8009178635925084,0.8019047619047619,0.7881747319716877,0.7516150534698718
6_2,0.8571428571428571,0.7812284528857548,0.7295918367346939,0.7265135339852755,0.7176669813201874
6_2,0.8571428571428571,0.8008602469821288,0.8148496240601504,0.7895674795375976,0.7515135770155259
6_2,0.5714285714285714,0.6973302537035223,0.8153988868274582,0.7567346440348348,0.8943891836578478
6_2,0.8571428571428571,0.8059569650757655,0.8202380952380952,0.7719237528132584,0.7605398996564767
6_2,0.8571428571428571,0.7958107347984378,0.7947558770343579,0.7871493487944007,0.7426696450140361
6_2,1.0,0.8410658502019689,0.8821892393320965,0.814676061859245,0.7257235886512987
6_2,0.8571428571428571,0.7859881876087009,0.8018108651911469,0.7616379465089536,0.725741630723813
6_2,0.8571428571428571,0.790871323831036,0.7936507936507937,0.7701102138201708,0.7341121311820831
6_2,1.0,0.8605974116825303,0.8822393822393823,0.8379272138044165,0.7791371139304496
6_2,1.0,0.8605971089789695,0.9095238095238096,0.821004293707848,0.7553053584125801
6_2,0.8571428571428571,0.7532729007070917,0.849624060150376,0.7229012321990145,0.6718562720470336
6_2,1.0,0.8706699580917389,0.8685714285714285,0.8524021987669609,0.7709614778515438
6_2,0.7142857142857143,0.6962294490407105,0.7504892367906066,0.6861137180917214,0.6790635566644225
6_2,0.8571428571428571,0.7532807579530462,0.7892857142857143,0.7300997639763307,0.6718687732543823
6_2,0.8571428571428571,0.7763353701529081,0.8756957328385899,0.7578491151193576,0.7094515412637896
6_2,0.5714285714285714,0.6161185543433069,0.6952983725135624,0.6554218070868588,0.6683917848744906
6_2,0.7142857142857143,0.6962739592693737,0.7228144989339019,0.6727706166910195,0.6791482466944414
6_2,0.8571428571428571,0.8059026187773665,0.8591269841269842,0.7906379585840314,0.7604431177257577
6_2,0.8571428571428571,0.7908371946487035,0.7876447876447876,0.7732023699679432,0.7340533209393039
6_2,0.7142857142857143,0.6871978863004461,0.736842105263158,0.6790626330364907,0.6620894934666179
6_2,0.5714285714285714,0.5944776268906755,0.6750503018108651,0.6019560714222323,0.6194642418065051
6_2,0.8571428571428571,0.816254875311631,0.8020408163265307,0.801610990583066,0.7790902111788052
6_2,1.0,0.8655794511691681,0.9065934065934066,0.848736352519338,0.7630146087015617
6_2,0.8571428571428571,0.8058921621380939,0.7817460317460317,0.7906345116728886,0.760424497477968
6_2,1.0,0.8655860483888371,0.8308823529411764,0.8380926980228728,0.7630248615679309
6_2,0.8571428571428571,0.7957630171489489,0.7857142857142857,0.7706500659298717,0.7425865340659191
6_2,0.8571428571428571,0.7532366655237721,0.7001763668430335,0.7318214142343609,0.671798622997994
6_2,0.7142857142857143,0.7054998826469505,0.7546992481203008,0.7057168692837268,0.6969275591679802
6_2,0.7142857142857143,0.7248427609253792,0.80625,0.7393240465032757,0.7357165524665271
6_2,0.8571428571428571,0.7859393706804385,0.8542857142857143,0.7680143972301869,0.7256583950230164
6_2,0.7142857142857143,0.6916913799180127,0.7635135135135135,0.681481496892014,0.6704826277667176
6_2,0.7142857142857143,0.7008545945982004,0.7646520146520146,0.703012298539525,0.7256635269604675
6_2,1.0,0.8810557545025329,0.9083011583011584,0.8649314899344414,0.7873991559881769
6_2,1.0,0.8656115711164751,0.9532967032967032,0.8487566914457647,0.7630645280544845
6_2,0.7142857142857143,0.6872262089166604,0.7238095238095238,0.6769139797897079,0.6621420769941606
6_2,1.0,0.8656280393494465,0.8501742160278746,0.8526428169061071,0.7630901233251707
6_2,1.0,0.8556588668582332,0.8669275929549902,0.8300480498839677,0.7477305866905597
6_2,1.0,0.8916941847246194,0.8687258687258688,0.878458883800748,0.804556082296708
6_2,0.8571428571428571,0.7670107697721081,0.8128390596745028,0.7479689625241406,0.6940306048096512
6_2,0.2857142857142857,0.34350163766827724,0.4798792756539235,0.4422475908404331,0.4305911698496081
6_2,0.8571428571428571,0.7860010593849801,0.7551020408163265,0.7711080773118686,0.7257635793091913
