,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
279,2019-12-30,BJERKE,7,PANTANI,h,3,Frode Hamre,5,"8,46","2,72",1,AUTOSTART,2600M,2600,"1.16,5",12 204,191214,Bjerke,Adrian Solberg Akselsen,4,1609,4,"14,8a","9,30",41',(191130),Klosterskogen,Frode Hamre,1,2100,2,"16,2a","2,60",31',191030,Bjerke,Frode Hamre,0,1609,8,"15,4a","22,70",20',191009,Bjerke,Frode Hamre,5,2100,7,"16,3a","5,90",24',190914,Sörlandet,Frode Hamre,1,2140,7,"15,4a","3,40",41'
280,2019-12-30,BJERKE,7,DREAMLINER,h,5,Eirik Høitomt,7,"10,39","2,78",2,AUTOSTART,2600M,2600,"1.17,2",6 651,191214,Bjerke,Eirik Høitomt,2,1609,10,"14,5a","14,70",41',190921,Drammen,John Revheim,3,1700,5,"14,7a","5,10",14',190907,Bjerke,Eirik Høitomt,0,2100,8,"15,0a","24,40",102',(190815),Klosterskogen,Eirik Høitomt,1,1700,8,"14,2a","22,90",16',190717,Bjerke,John Revheim,3,2100,6,"15,0a","49,70",31'
281,2019-12-30,BJERKE,7,DON ANTON,h,5,Tom Erik Solberg,15,"4,22","1,86",3,AUTOSTART,2600M,2600,"1.17,3",10 764,191214,Bjerke,Bo Westergaard,3,1609,1,"14,6a","1,80",41',191201,Billund,Nicklas Korfitsen,2,1900,7,"15,5a","4,67",,191027,Charlottenlund,Nicklas Korfitsen,1,2000,8,"15,3a","1,67",,191018,Charlottenlund,Bo Westergaard,1,2000,5,"14,5a","2,13",,190820,Åby,Bo Westergaard,d,2140,5,uag,"10,00",30'
282,2019-12-30,BJERKE,7,HILTON B.R.,v,4,Adrian Solberg Akselsen,6,"8,28","2,59 - 3,85",4,AUTOSTART,2600M,2600,"1.17,4",6 270,191218,Bjerke,Josefine Eilertsen,1,2100,3,"15,6a","1,90",20',(191206),Jarlsberg,Adrian Solberg Akselsen,2,2100,10,"18,0a","11,70",14',191019,Momarken,Adrian Solberg Akselsen,0,4140,2,"21,2g","23,00",102',191001,Momarken,Adrian Solberg Akselsen,2,2140,7,"15,6a","6,60",14',190914,Sörlandet,Lars Fredrik Kolle,d,2609,3,0ag,"15,10",51'
283,2019-12-30,BJERKE,7,NORAH AS,s,5,Kristian Malmin,11,"22,55","4,70 - 7,33",5,AUTOSTART,2600M,2600,"1.18,0",3 651,191211,Drammen,Kristian Malmin,1,1700,4,"19,4a","2,50",12',190828,DU*,Thomas H. Kooyman,5,2000,3,"18,6a","10,00",,190825,DU*,Thomas H. Kooyman,d,2000,4,0ag,"27,50",,190707,Nederländerna,E. Bergh,d,2300,3,0ag,"43,30",,190530,Nederländerna,Thomas H. Kooyman,3,1700,3,"18,1a","26,40",
284,2019-12-30,BJERKE,7,ROCK'N ROLLING,v,4,Dag-Sveinung Dalen,9,"8,20","1,90 - 2,71",6,AUTOSTART,2600M,2600,"1.18,0g",8 341,191215,Sörlandet,Tom Erik Solberg,3,2140,3,"16,9a","4,55",16',(191130),Klosterskogen,Tom Erik Solberg,1,2100,1,"17,2a","8,40",14',(191109),Jarlsberg,Eirik Høitomt,0,2620,9,"19,3g","40,00",41',(191102),Sörlandet,Erlend Rennesvik,d,2609,1,0ag,"19,10",31',191020,Sörlandet,Eirik Høitomt,0,2160,2,"19,4g","9,28",14'
285,2019-12-30,BJERKE,7,RIO DIVISION,v,7,Vidar Hop,2,"35,15","4,69 - 7,31",0,AUTOSTART,2600M,2600,"1.18,0",5 636,(191109),Jarlsberg,Vidar Hop,0,2620,1,u,"10,20",41',(191026),Bergen,Vidar Hop,3,2600,5,"17,3","7,60",61',191019,Momarken,Vidar Hop,0,4140,1,"20,1g","15,70",102',(191005),Klosterskogen,Vidar Hop,1,2120,9,"17,1g","11,50",41',190920,Jarlsberg,Lars Anvar Kolle,6,2100,3,"15,7ag","18,70",14'
286,2019-12-30,BJERKE,7,KEY TO HAPPEN,h,4,Per Oleg Midtfjeld,8,"34,86","7,05 - 11,17",0,AUTOSTART,2600M,2600,"1.18,2",6 879,191210,Momarken,Ole-Christian Kjenner,1,2140,8,"19,3a","7,60",16',(191206),Jarlsberg,Per Oleg Midtfjeld,4,2100,12,"18,1a","44,00",14',(191125),Drammen,Gunnar Austevoll,7,2100,1,"18,7ag","8,00",16',191014,Färjestad,Kaj Widell,0,2140,8,"15,3a","52,29",30',191001,Momarken,Per Oleg Midtfjeld,5,2140,5,"15,9a","4,80",14'
287,2019-12-30,BJERKE,7,PIQUE,v,5,Gøran Antonsen,4,"39,57","6,64 - 10,53",0,AUTOSTART,2600M,2600,"1.18,2",4 553,191121,Momarken,Gøran Antonsen,1,2140,5,"17,1a","2,22",12',(191101),Jarlsberg,Gøran Antonsen,0,2100,5,"17,0a","7,50",14',191019,Momarken,Gøran Antonsen,6,4140,3,"19,8","29,20",102',190925,Bjerke,Ole-Christian Kjenner,4,2100,7,"15,2a","13,30",20',190907,Bjerke,Gøran Antonsen,0,2100,6,"15,4a","35,80",102'
288,2019-12-30,BJERKE,7,MERKULOV,v,5,Erlend Rennesvik,1,"9,76","2,42 - 3,56",0,AUTOSTART,2600M,2600,"1.18,8",5 060,191118,Färjestad,Erlend Rennesvik,5,2140,2,"15,3ag","3,26",30',191030,Bjerke,Erlend Rennesvik,2,1609,10,"13,8a","2,80",20',191009,Bjerke,Erlend Rennesvik,1,2100,8,"16,0a","5,10",24',190926,Drammen,Erlend Rennesvik,1,1700,6,"16,0ag","3,75",12',190724,Bjerke,Gøran Antonsen,0,1609,9,"15,7a","22,10",10'
289,2019-12-30,BJERKE,7,SPARKLING CREDIT,s,5,Vemund Madsen Drolsum,13,"76,03","12,25 - 19,47",0,AUTOSTART,2600M,2600,"1.19,2g",5 380,(191004),Biri,Vemund Madsen Drolsum,d,2100,2,0ag,"15,60",16',(190830),Biri,Vemund Madsen Drolsum,0,2600,4,"19,3a","43,40",16',190710,Bjerke,Vemund Madsen Drolsum,0,2100,7,"15,4a","16,40",24',190618,Momarken,Vemund Madsen Drolsum,0,2140,9,"16,4a","6,30",18',(190531),Jarlsberg,Marita Kristin Sælen,1,2100,4,"15,4a","4,60",20'
290,2019-12-30,BJERKE,7,DJARPUR DRY,v,6,Lars Anvar Kolle,3,"4,15","1,68 - 2,22",d,AUTOSTART,2600M,2600,0,7 069,191218,Åby,Gunnar Austevoll,0,2640,15,"17,5ag","5,38",70',(191206),Jarlsberg,Gunnar Austevoll,2,2609,1,"17,7a","1,60",14',191106,Bjerke,Gunnar Austevoll,d,2100,9,0ag,"2,00",20',191019,Momarken,Gunnar Austevoll,1,2140,1,"14,8a","1,80",24',191008,Momarken,Gunnar Austevoll,1,2640,5,"18,4a","1,30",14'
291,2019-12-30,BJERKE,1,PATENT LEATHER,h,4,Frode Hamre,2,"1,83","1,17",1,AUTOSTART,2100M,2100,"1.13,6",76 014,191211,Bjerke,Frode Hamre,1,2100,1,"15,0a","1,10",20',191116,Bjerke,Frode Hamre,2,1609,2,"12,6a","7,70",305',(191109),Jarlsberg,Frode Hamre,1,2100,3,"14,2a","2,40",41',190928,Leangen,Frode Hamre,2,2140,11,"14,0a","8,50",61',190914,Sörlandet,Frode Hamre,1,2140,6,"13,8a","2,10",76'
292,2019-12-30,BJERKE,1,SMEVIKENS CRUISER,h,7,Eirik Høitomt,5,"11,20","1,95",2,AUTOSTART,2100M,2100,"1.14,0",20 349,191102,Solvalla,Björn Goop,0,2140,1,"13,5a","12,74",300',191022,Solvalla,Kim Eriksson,2,2140,11,"13,1a","6,81",70',191009,Åby,Peter Ingves,0,1640,5,"12,0a","7,22",150',190921,Färjestad,Björn Goop,1,2140,12,"12,3a","34,84",150',190904,Åby,Peter Ingves,5,2680,1,"14,9","7,72",70'
293,2019-12-30,BJERKE,1,FLORIS BALDWIN,v,7,Kristian Malmin,3,"13,57","1,93",3,AUTOSTART,2100M,2100,"1.14,1",19 879,191009,Åby,Thomas Uhrberg,5,1640,6,"12,0a","5,76",150',190921,Färjestad,Kristian Malmin,4,2140,10,"12,5a","8,13",150',190908,Bjerke,Kristian Malmin,0,2100,1,"13,0a","8,00",102',190822,Bjerke,Kristian Malmin,2,2100,7,"13,7a","10,50",102',190807,Bjerke,Kristian Malmin,2,1609,6,"11,5a","6,20",31'
294,2019-12-30,BJERKE,1,RAFOLO,v,11,Per Oleg Midtfjeld,1,"26,30","2,49 - 5,84",4,AUTOSTART,2100M,2100,"1.14,3",22 111,(191221),Drammen,Eirik Høitomt,5,2100,8,"16,1a","13,10",41',191211,Bjerke,Eirik Høitomt,2,2100,5,"15,1a","10,10",20',(191130),Klosterskogen,Eirik Høitomt,3,2100,11,"15,0a","17,00",41',191116,Bjerke,Eirik Høitomt,7,1609,2,"13,4a","32,00",204',(191109),Jarlsberg,Eirik Høitomt,2,2100,2,"14,5a","11,80",41'
295,2019-12-30,BJERKE,1,WINDY AMMIK,s,9,Åsbjørn Tengsareid,7,"62,53","5,28 - 13,27",5,AUTOSTART,2100M,2100,"1.14,6",14 632,191221,Drammen,Åsbjørn Tengsareid,4,2100,5,"15,6a","22,40",41',190824,Bergsåker,Lukas L Svedlund,0,2140,9,"14,4","134,75",250',(190727),Biri,Per Oleg Midtfjeld,0,2100,1,ua,"14,10",254',181227,Momarken,Per Oleg Midtfjeld,0,2140,7,"16,7a","13,90",76',181103,Sörlandet,Per Oleg Midtfjeld,0,2160,4,"16,8g","6,90",71'
296,2019-12-30,BJERKE,1,PHOTO LAVEC,h,7,Tom Erik Solberg,4,"8,33","1,66 - 3,63",0,AUTOSTART,2100M,2100,"1.15,0",36 116,(190930),Klosterskogen,Tom Erik Solberg,5,1700,3,"16,8ag","4,90",16',(190727),Biri,Tom Erik Solberg,0,2600,2,uag,"7,90",254',190707,Jarlsberg,Tom Erik Solberg,0,2100,9,"11,2a","71,90",763',190626,Åmål,Björn Goop,1,2080,4,"12,5a","4,10",100',190609,Bjerke,Tom Erik Solberg,3,1609,4,"11,5a","11,90",305'
297,2019-12-30,BJERKE,1,N.Y. COEUR DE SOLEIL,h,6,Magnus Teien Gundersen,6,"4,80","1,41 - 2,55",0,AUTOSTART,2100M,2100,"1.15,4",22 941,(191221),Drammen,Magnus Teien Gundersen,1,2100,2,"15,8a","1,70",41',(191130),Klosterskogen,Magnus Teien Gundersen,1,2100,1,"14,7a","2,40",41',191116,Bjerke,Magnus Teien Gundersen,0,2100,6,"15,2ag","30,00",153',(191102),Sörlandet,Magnus Teien Gundersen,3,1609,10,"13,3a","4,70",41',191016,Bjerke,Magnus Teien Gundersen,1,2100,3,"14,1a","2,30",31'
298,2019-12-30,BJERKE,1,HICKOTHEPOOH,v,7,Vidar Hop,9,"11,32","1,61 - 3,49",0,AUTOSTART,2100M,2100,"1.15,9",20 016,191207,Åby,Vidar Hop,7,2140,12,"13,7","45,08",150',191116,Bjerke,Vidar Hop,3,2100,10,"14,3a","12,50",153',(191109),Jarlsberg,Vidar Hop,3,2100,7,"14,5a","2,30",41',(191026),Bergen,Vidar Hop,4,2100,10,"13,7a","2,80",127',190928,Leangen,Vidar Hop,0,2140,5,"15,3ag","1,30",61'
299,2019-12-30,BJERKE,2,CRY WOLF,v,4,Vemund Madsen Drolsum,7,"3,34","2,32",1,AUTOSTART,2100M,2100,"1.14,9",14 105,(191216),Färjestad,Vemund Madsen Drolsum,1,2640,8,"16,7a","4,60",,(191125),Drammen,Vemund Madsen Drolsum,1,1700,2,"14,8a","1,40",20',191116,Bjerke,Vemund Madsen Drolsum,7,2100,5,"16,6a","10,50",127',(191102),Sörlandet,Vemund Madsen Drolsum,0,2140,5,"15,0ag","4,30",71',191019,Momarken,Vemund Madsen Drolsum,1,2140,12,"15,2a","3,60",51'
300,2019-12-30,BJERKE,2,LAYLOCK CLASSIC,v,5,Dag-Sveinung Dalen,6,"25,47","5,02",2,AUTOSTART,2100M,2100,"1.15,1",7 168,191218,Bjerke,Adrian Solberg Akselsen,3,2100,9,"14,7a","2,80",20',191204,Bjerke,Dag-Sveinung Dalen,3,2100,11,"16,0a","26,00",20',(191125),Drammen,Kristian Malmin,2,1700,9,"15,4a","8,50",20',(191115),Biri,Kristian Malmin,0,2100,6,"16,8a","3,60",14',191031,Drammen,Kristian Malmin,1,2100,6,"15,5a","2,11",14'
301,2019-12-30,BJERKE,2,EUKLID A.T.,v,6,Per Oleg Midtfjeld,9,"26,84","4,30",3,AUTOSTART,2100M,2100,"1.15,2",6 766,191114,Åby,André Eklundh,0,1640,9,"14,2ag","10,42",30',191026,Färjestad,André Bood,5,1640,7,"12,4a","10,53",30',191014,Färjestad,Gunnar Austevoll,1,1640,10,"12,7a","7,10",35',190918,Bjerke,Per Oleg Midtfjeld,0,1609,5,"14,5ag","11,50",24',190903,Momarken,Helene Kolle,1,2140,2,"17,4a","1,47",16'
302,2019-12-30,BJERKE,2,STRONG CASE,v,4,Anders Lundstrøm Wolden,10,"23,27","2,55 - 4,92",4,AUTOSTART,2100M,2100,"1.15,5",12 591,191214,Bergsåker,Erlend Rennesvik,0,3140,11,"19,3a","26,29",125',(191130),Klosterskogen,Åsbjørn Tengsareid,1,2500,10,"16,8a","1,50",41',191123,Leangen,Åsbjørn Tengsareid,1,3140,1,"20,6","2,90",41',191019,Momarken,Erlend Rennesvik,d,2140,3,0ag,"3,30",51',190928,Leangen,Erlend Rennesvik,3,2140,9,"14,7a","9,10",102'
303,2019-12-30,BJERKE,2,NOBLE DANCER,v,6,Marcus Hultman,4,"3,44","1,31 - 1,88",5,AUTOSTART,2100M,2100,"1.15,6",7 076,191129,Axevalla,Marcus Hultman,1,1640,4,"12,9a","5,00",25',191114,Åby,Marcus Hultman,3,1640,1,"13,5a","3,87",30',191028,Eskilstuna,Marcus Hultman,1,2140,7,"14,0a","6,09",30',191013,Åmål,Marcus Hultman,1,2480,6,"15,0a","9,63",20',190912,Drammen,Marcus Hultman,1,1700,,"15,2a","2,14",
304,2019-12-30,BJERKE,2,GRETZKY BOKO,v,6,Magnus Teien Gundersen,2,"3,27","1,25 - 1,64",6,AUTOSTART,2100M,2100,"1.15,6",12 228,191218,Bjerke,Anita Valstad Hagmann,1,2100,2,"14,1a","4,10",20',191204,Bjerke,Magnus Teien Gundersen,0,2100,7,"16,4a","13,50",20',190113,Sörlandet,Adrian Solberg Akselsen,d,2140,9,0ag,"1,77",16',181230,Bjerke,Geir Vegard Gundersen,5,2100,1,"14,4a","6,80",76',(181208),Forus,Magnus Teien Gundersen,2,3010,6,"17,3","4,60",51'
305,2019-12-30,BJERKE,2,ROI DU MONDE,v,6,Kristian Malmin,1,"8,18","1,52 - 2,60",7,AUTOSTART,2100M,2100,"1.15,7",14 617,(191221),Drammen,Kristian Malmin,1,2100,9,"16,3a","11,30",41',(191206),Jarlsberg,Vidar Hop,4,2609,7,"18,3a","4,90",14',(190330),Biri,Vidar Hop,0,2600,4,uag,"2,40",51',190323,Momarken,Vidar Hop,3,2140,4,"14,2a","11,20",127',190220,Bjerke,Vidar Hop,1,2100,9,"15,9a","4,10",31'
306,2019-12-30,BJERKE,2,THEBIGBANGTHEORY,v,6,Ole Johan Østre,3,"56,34","5,85 - 12,02",d,AUTOSTART,2100M,2100,0,4 042,191207,Åby,Kent P Gustavsson,0,2640,6,"17,5","83,49",125',191123,Örebro,Kent P Gustavsson,3,2100,5,"15,6a","59,50",25',191107,Örebro,Mikael J Andersson,0,2609,9,"15,5a","37,59",25',191021,Färjestad,Jonas Hallstensson,1,2140,6,"16,0a","5,48",10',191006,Årjäng,Carl Johan Jepson,6,2660,1,"16,0","20,29",100'
307,2019-12-30,BJERKE,2,FORZA RAPIDA,v,7,Eirik Høitomt,5,"43,87","5,60 - 11,49",d,AUTOSTART,2100M,2100,0,7 717,191214,Bjerke,Ole Henrik F. Olsen,0,2100,9,"16,5a","66,60",14',191204,Bjerke,Åsbjørn Tengsareid,6,2100,10,"16,3a","28,60",20',(191115),Biri,Eirik Høitomt,1,2100,3,"16,6a","5,10",14',(191108),Biri,Eirik Høitomt,2,1609,11,"15,6a","8,30",14',(191018),Biri,Magnus Teien Gundersen,d,2100,3,0g,"14,80",16'
308,2019-12-30,BJERKE,3,STUMNE FYR,v,5,Ole Johan Østre,3,"6,70","2,80",1,AUTOSTART,2100M,2100,"1.26,1",18 124,(191221),Drammen,Ole Johan Østre,5,2140,4,"27,9g","28,00",41',191123,Leangen,Eirik Høitomt,2,2140,3,"27,9","3,80",41',(191102),Sörlandet,Eirik Høitomt,5,2160,4,"25,7","9,10",41',(191012),Biri,Ole Johan Østre,7,2660,3,"26,9","21,60",204',190927,Bergsåker,Ole Johan Östre,2,2160,2,"24,4","2,61",100'
309,2019-12-30,BJERKE,3,GRISLEFAKSEN G.L.,h,5,Jan Roar Mjølnerød,12,"6,75","2,36",2,AUTOSTART,2100M,2100,"1.26,8",30 422,191219,Gävle,Jan Roar Mjölneröd,1,2140,10,"24,8a","1,81",35',191210,Momarken,Jan Roar Mjølnerød,1,2140,2,"28,8","2,80",14',191125,Färjestad,Ole-Christian Kjenner,2,2140,2,"26,5","3,82",50',191106,Bjerke,Jan Roar Mjølnerød,d,2100,8,0ag,"5,40",20',191029,Momarken,Jan Roar Mjølnerød,1,2140,4,"26,0","2,20",14'
310,2019-12-30,BJERKE,3,REIME KONGEN,h,4,Kristian Malmin,7,"17,39","5,34",3,AUTOSTART,2100M,2100,"1.26,8",12 560,(191221),Drammen,Kristian Malmin,2,2120,1,"27,7","7,20",41',191214,Bjerke,Kristian Malmin,2,2160,9,"25,9","5,10",31',(191130),Klosterskogen,Gunnar Austevoll,2,2120,1,"26,6","4,00",41',191120,Bjerke,Kristian Malmin,d,2160,5,0g,"4,70",20',(191109),Jarlsberg,Dag-Sveinung Dalen,2,2120,3,"26,6","9,40",71'
311,2019-12-30,BJERKE,3,TANGEN BRAUTE,h,8,Hans Chr. Holm,6,"52,99","8,40 - 13,58",4,AUTOSTART,2100M,2100,"1.27,1",7 953,191210,Momarken,Hans Chr. Holm,4,2140,6,"29,3","6,50",14',191130,Gävle,Kaj Widell,d,2160,8,ug,"6,88",200',191106,Bjerke,Hans Chr. Holm,2,2100,5,"25,4a","20,10",20',191006,Årjäng,Magnus Jakobsson,3,2140,2,"25,2","5,25",50',190927,Bergsåker,Kaj Widell,2,2640,4,"25,3a","26,15",50'
312,2019-12-30,BJERKE,3,VOLLANFAKS,v,8,Per Ludvig Nilsen,1,"25,17","4,35 - 6,95",5,AUTOSTART,2100M,2100,"1.27,1g",7 126,(191221),Drammen,Per Ludvig Nilsen,1,2500,,"27,6","6,80",,191210,Momarken,Per Ludvig Nilsen,d,2140,,0g,"10,10",,191124,Eskilstuna,Per Ludvig Nilsen,3,2180,5,"26,6","6,64",25',191115,Romme,Per Ludvig Nilsen,4,2140,8,"26,6g","11,95",35',191106,Bjerke,Per Ludvig Nilsen,4,2100,,"25,7ag","19,50",
313,2019-12-30,BJERKE,3,FRØYU PETTER,v,8,Geir Vegard Gundersen,2,"3,73","1,47 - 1,78",6,AUTOSTART,2100M,2100,"1.27,3",17 180,191204,Bjerke,Magnus Teien Gundersen,4,2100,2,"25,1a","4,60",20',(191122),Biri,Magnus Teien Gundersen,1,1609,4,"26,8a","1,40",14',191030,Bjerke,Geir Vegard Gundersen,3,2100,10,"24,3a","5,20",31',(191005),Klosterskogen,Geir Vegard Gundersen,1,2100,3,"25,1","2,80",71',190918,Bjerke,Geir Vegard Gundersen,1,1609,5,"21,7a","2,70",31'
314,2019-12-30,BJERKE,3,VÅLER NIKOLAI,h,4,Åsbjørn Tengsareid,8,"8,16","2,41 - 3,64",0,AUTOSTART,2100M,2100,"1.27,5",34 865,191207,Forus,Øystein Tjomsland,4,2040,2,"25,5","4,60",41',(191130),Klosterskogen,Åsbjørn Tengsareid,1,2140,1,"25,4","2,20",41',(191109),Jarlsberg,Øystein Tjomsland,3,2140,3,"26,4","2,50",71',190908,Bjerke,Björn Goop,10,2600,12,"26,4a","10,80",763',190826,Bjerke,Åsbjørn Tengsareid,4,2600,11,"25,5a","6,60",31'
315,2019-12-30,BJERKE,3,BEST RUGGEN,v,7,Magnus Teien Gundersen,5,"23,06","4,01 - 6,38",0,AUTOSTART,2100M,2100,"1.28,1",9 115,191106,Bjerke,Bjørn Steinseth,6,2100,6,"25,7a","4,40",20',191016,Bjerke,Ole Johan Østre,1,1609,6,"23,0a","6,00",31',190929,Biri,Ole Johan Østre,4,1609,2,"25,5a","2,42",16',190918,Bjerke,Ole Johan Østre,5,1609,3,"23,2a","8,50",31',190731,Bjerke,Ole Johan Østre,5,1609,12,"24,0a","7,40",31'
316,2019-12-30,BJERKE,3,MOE TYR,h,5,Tom Erik Solberg,10,"5,03","1,85 - 2,68",0,AUTOSTART,2100M,2100,"1.28,2",15 893,191207,Forus,Tom Erik Solberg,2,2040,10,"25,9a","2,60",41',190822,Bjerke,Tom Erik Solberg,4,2100,10,"25,6a","1,60",61',(190727),Biri,Tom Erik Solberg,3,2100,11,"23,4a","4,00",51',190707,Jarlsberg,Tom Erik Solberg,1,2120,7,"24,4","2,30",24',(190624),Jarlsberg,Tom Erik Solberg,1,2620,3,"24,4","3,90",18'
317,2019-12-30,BJERKE,3,SOLKONGEN,v,6,Odd Arne Sagholen,4,"36,85","4,95 - 7,97",0,AUTOSTART,2100M,2100,"1.28,7g",10 255,191222,Jarlsberg,Kristine Kvasnes,2,2120,2,"28,6g","2,13",14',191129,Romme,Sofia Adolfsson,2,2180,2,"26,4","1,73",30',(191118),Drammen,Kristine Kvasnes,1,1700,2,"26,5","1,40",18',191106,Bjerke,Kristine Kvasnes,1,2180,1,"25,6","3,70",20',191029,Momarken,Odd Arne Sagholen,4,2140,1,"26,6","9,40",14'
318,2019-12-30,BJERKE,3,TYRI LOKE,h,6,Dag-Sveinung Dalen,9,"42,59","6,61 - 10,67",0,AUTOSTART,2100M,2100,,9 578,191002,Bjerke,Geir Flåten,0,1609,3,"23,8a","2,40",31',190918,Bjerke,Geir Flåten,4,1609,6,"23,1a","2,40",31',(190829),Klosterskogen,Dag-Sveinung Dalen,3,1300,2,"21,8a","3,40",16',(190815),Klosterskogen,Geir Flåten,1,1700,1,"23,4a","4,30",16',190811,Sörlandet,Geir Flåten,1,2140,6,"25,1a","3,10",16'
319,2019-12-30,BJERKE,3,TANGEN ELVIRA,s,6,Vidar Tjomsland,11,"12,43","2,65 - 4,05",d,AUTOSTART,2100M,2100,0,10 803,191211,Bjerke,Vidar Tjomsland,1,2100,10,"27,5a","1,50",20',191207,Forus,Åsbjørn Tengsareid,3,2040,7,"26,1ag","9,50",41',(191012),Biri,Øystein Tjomsland,0,2100,7,"27,4ag","1,40",51',190914,Sörlandet,Øystein Tjomsland,1,2180,4,"25,4","5,20",61',190907,Bjerke,Øystein Tjomsland,1,2100,9,"25,4a","3,20",102'
320,2019-12-30,BJERKE,4,LADY L.S.,s,5,Christina Marie Tilp,1,"16,76","3,44",1,AUTOSTART,2100M,2100,"1.16,9",5 061,191215,Axevalla,Christina Tilp,0,1640,12,"16,7a","71,81",35',191122,Axevalla,Niclas Benzon,0,1640,3,"18,8ag","10,27",30',191109,Axevalla,Niclas Benzon,6,2160,7,"18,4g","2,84",25',191020,Örebro,Oskar J Andersson,0,2100,2,"15,4a","41,86",125',191011,Eskilstuna,Oskar J Andersson,1,2140,7,"15,0a","4,65",25'
321,2019-12-30,BJERKE,4,NEW ACTION,s,4,Tom Erik Solberg,4,"23,81","4,90",2,AUTOSTART,2100M,2100,"1.17,0",5 492,191203,Momarken,Tom Erik Solberg,5,2140,2,"18,7g","5,30",61',191127,Bjerke,Tom Erik Solberg,2,2100,4,"16,1a","3,00",20',(191109),Jarlsberg,Tom Erik Solberg,2,2100,5,"16,5a","5,90",14',(191101),Jarlsberg,Tom Erik Solberg,3,2100,1,"16,5a","4,40",14',191009,Bjerke,Ole Johan Østre,0,2100,12,uag,"29,20",24'
322,2019-12-30,BJERKE,4,ESPERANZA TRUNOISE,s,5,Vidar Hop,12,"5,13","2,44",3,AUTOSTART,2100M,2100,"1.17,0",5 480,191214,Bjerke,Vidar Hop,4,2100,11,"15,5a","20,20",31',191204,Bjerke,Vidar Hop,5,2100,6,"15,7a","4,50",20',(191024),Klosterskogen,Vidar Hop,1,2120,3,"18,7","1,90",14',191013,Klosterskogen,Vidar Hop,1,2100,2,"17,5a","1,82",14',(190930),Klosterskogen,Vidar Hop,2,2100,9,"16,1a","2,60",14'
323,2019-12-30,BJERKE,4,DANI'S PRINCESS,s,4,Kristian Malmin,11,"44,97","6,83 - 10,14",4,AUTOSTART,2100M,2100,"1.17,0",6 269,191222,Jarlsberg,Tom Erik Solberg,1,1609,7,"16,0a","11,61",14',(191206),Jarlsberg,Tom Erik Solberg,6,2100,11,"18,4a","17,20",14',(191125),Drammen,Kristian Malmin,2,2100,2,"18,0a","4,80",16',191019,Momarken,Gunnar Austevoll,0,1640,7,"14,1a","35,10",102',191009,Bjerke,Dag-Sveinung Dalen,4,2100,1,"16,3a","12,90",24'
324,2019-12-30,BJERKE,4,JULIANA RAGS,s,5,Noralf P. Brækken,9,"8,09","2,48 - 3,46",5,AUTOSTART,2100M,2100,"1.17,1",9 245,191223,Leangen,Noralf P. Brækken,1,2140,3,"19,1a",-,14',191216,Leangen,Noralf P. Brækken,0,2140,1,"18,7",,,171001,Momarken,Noralf P. Brækken,d,2140,1,m5ag,"7,41",31',170910,Bjerke,Noralf P. Brækken,5,2100,11,"15,1a","38,50",407',170828,Bjerke,Noralf P. Brækken,2,2100,2,"15,3a","10,56",31'
325,2019-12-30,BJERKE,4,DANCING QUEEN,s,4,Lars Anvar Kolle,2,"6,13","2,11 - 2,90",6,AUTOSTART,2100M,2100,"1.17,1",5 306,191019,Momarken,Lars Anvar Kolle,d,1640,3,0ag,"40,60",102',(191004),Biri,Lars Fredrik Kolle,2,2100,7,"16,0a","3,00",16',190925,Bjerke,Lars Fredrik Kolle,1,2100,1,"14,5a","6,30",20',190905,Sörlandet,Lars Anvar Kolle,0,2160,1,"17,2g","2,20",14',190828,Bjerke,Lars Anvar Kolle,0,2100,3,"15,8a","40,90",31'
326,2019-12-30,BJERKE,4,DIFFICULT TO CATCH,s,4,Anita Valstad Hagmann,7,"61,27","8,50 - 12,61",0,AUTOSTART,2100M,2100,"1.17,1",4 329,191208,Färjestad,Per Ludvig Nilsen,4,2640,5,"19,6a","15,11",25',191127,Bjerke,Ole Johan Østre,3,2100,2,"16,2a","14,40",20',(191031),Klosterskogen,Ole Johan Østre,1,2120,6,"17,4","26,20",14',191023,Bjerke,Kjetil Lunde,0,2100,11,"16,4a","40,30",16',191001,Momarken,Anita Valstad Hagmann,4,1640,5,"15,9a","62,20",14'
