,datum,bana,avd,häst,kön,ålder,kusk,spår,vodds,podds,plac,start,lopp_dist,dist,tid,kr,h1_dat,h1_bana,h1_kusk,h1_plac,h1_dist,h1_spår,h1_kmtid,h1_odds,h1_pris,h2_dat,h2_bana,h2_kusk,h2_plac,h2_dist,h2_spår,h2_kmtid,h2_odds,h2_pris,h3_dat,h3_bana,h3_kusk,h3_plac,h3_dist,h3_spår,h3_kmtid,h3_odds,h3_pris,h4_dat,h4_bana,h4_kusk,h4_plac,h4_dist,h4_spår,h4_kmtid,h4_odds,h4_pris,h5_dat,h5_bana,h5_kusk,h5_plac,h5_dist,h5_spår,h5_kmtid,h5_odds,h5_pris
206,2020-03-21,BERGSÅKER,5,AL'S CHARMY FLICKA,s,6,Kaj Widell,10,"54,30","5,01 - 9,61",7,AUTOSTART,2640M,2640,"1.15,7",6 067,200311,Bergsåker,Ludwig Wickman,2,2160,1,"16,1","5,62",30',200229,Bergsåker,Kaj Widell,0,2140,2,"16,1","76,18",110',200209,Bergsåker,Oskar Florhed,6,2640,7,"18,2a","6,91",35',200129,Bergsåker,Per Linderoth,3,2140,6,"16,8a","30,40",60',200115,Östersund,Per Linderoth,1,2140,1,"16,7","8,16",25'
207,2020-03-21,BERGSÅKER,5,DIAMOND'S SWEETY,s,5,Jimmy H Andersson,7,"59,97","5,80 - 11,18",0,AUTOSTART,2640M,2640,"1.15,8",11 868,200214,Romme,Ludwig Wickman,6,2640,11,"16,6a","8,63",30',200205,Solvalla,Rikard N Skoglund,6,3140,12,"18,5a","10,44",50',200111,Bergsåker,Rikard N Skoglund,0,2140,4,ug,"47,54",110',191218,Solvalla,Kaj Widell,1,2140,4,"15,6a","24,88",50',191207,Uleåborg,Ari Moilanen,0,2120,,"17,2a","20,40",
208,2020-03-21,BERGSÅKER,5,QRYSTAL ROC,s,4,Rikard N Skoglund,9,"12,01","1,98 - 3,37",0,AUTOSTART,2640M,2640,"1.16,2",10 400,200306,Romme,Rikard N Skoglund,0,2140,12,uag,"5,31",30',200225,Bergsåker,Rikard N Skoglund,1,1640,5,"15,9a","1,44",30',200214,Romme,Rikard N Skoglund,2,1640,12,"14,5a","2,07",35',200203,Eskilstuna,Rikard N Skoglund,1,1640,7,"13,2a","7,74",30',200114,Romme,Rikard N Skoglund,2,2140,8,"17,8a","6,91",30'
209,2020-03-21,BERGSÅKER,5,PERFECT TIME,v,7,Erik Lindegren,2,"8,93","1,75 - 2,89",d,AUTOSTART,2640M,2640,ug,9 800,200309,Bollnäs,Erik Lindegren,1,2140,3,"15,5a","1,73",10',200228,Bollnäs,Erik Lindegren,3,2640,5,"17,1a","8,85",30',200121,Gävle,Erik Lindegren,3,2160,4,"17,2g","9,48",25',191121,Gävle,Erik Lindegren,d,2660,1,7g,"21,55",25',191010,Gävle,Erik Lindegren,k,2140,6,"19,7g",gdk,
210,2020-03-21,BERGSÅKER,6,YOUHADMEATHELLO,v,4,Örjan Kihlström,1,"6,72","1,94",1,AUTOSTART,2140M,2140,"1.15,8",11 500,200304,Solvalla,Örjan Kihlström,0,2640,1,"17,7a","7,92",40',200212,Solvalla,Erik Adielsson,2,2140,6,"17,7","4,10",40',200116,Bollnäs,Stefan Arvidsson,1,2140,5,"19,7","9,16",25',200103,Bollnäs,Stefan Arvidsson,4,2140,1,"18,1","57,35",25',191213,Bollnäs,Stefan Arvidsson,7,2140,12,"19,0a","78,39",50'
211,2020-03-21,BERGSÅKER,6,UNLEASH THE STEEL,s,4,Kaj Widell,2,"4,83","2,31",2,AUTOSTART,2140M,2140,"1.16,1",7 666,200311,Bergsåker,Ulf Ohlsson,d,2160,11,10g,"14,47",30',200219,Bergsåker,Kaj Widell,2,2140,1,"17,7","6,53",30',200212,Gävle,Jenny A Björk,1,2140,3,"18,6","22,02",25',200124,Östersund,Ulf Ohlsson,d,2140,3,3ag,"5,00",25',200111,Bergsåker,Mika Forss,d,2140,1,11ag,"21,57",30'
212,2020-03-21,BERGSÅKER,6,FIONAS SHREK,v,6,Ingvar Nyberg,10,"48,00","8,47",3,AUTOSTART,2140M,2140,"1.16,2",5 371,200306,Bergsåker,Jimmy Jonsson,1,2140,1,"19,2","2,90",10',200219,Bergsåker,Kenth Åkerlund,2,2140,6,"18,4","31,95",30',200101,Bergsåker,Jimmy H Andersson,0,2140,10,"19,3a","64,98",30',191204,Bergsåker,Jimmy H Andersson,0,2140,5,"20,2g","38,21",30',191126,Bergsåker,Jimmy H Andersson,4,2140,10,"20,9","18,81",30'
213,2020-03-21,BERGSÅKER,6,HIDDEN ASSETS,v,5,Mats E Djuse,9,"11,91","3,05 - 4,26",4,AUTOSTART,2140M,2140,"1.16,2",8 857,200311,Bergsåker,Magnus A Djuse,6,2160,12,"17,7","7,44",30',200225,Bergsåker,Mats E Djuse,1,2140,3,"17,9","5,61",30',200204,Gävle,Magnus A Djuse,1,2140,3,"18,7","25,00",25',191013,Hagmyren,Lars Holm,0,2140,6,"24,2","45,48",10',190516,Bergsåker,Hans Bergh,0,2140,1,"20,5","25,02",30'
214,2020-03-21,BERGSÅKER,6,MAKE SOMEONE HAPPY,v,7,Magnus A Djuse,7,"5,71","1,96 - 2,63",5,AUTOSTART,2140M,2140,"1.16,3",4 495,200308,Umåker,Magnus A Djuse,3,2140,5,"20,9a","4,67",25',200221,Umåker,Magnus A Djuse,4,2140,1,"18,1a","3,38",25',200207,Umåker,Magnus A Djuse,1,2160,2,"19,2","8,12",25',200129,Bergsåker,Magnus A Djuse,0,1640,6,"18,7a","4,93",30',200109,Umåker,Mika Forss,2,2140,6,"18,7","1,58",25'
215,2020-03-21,BERGSÅKER,6,HAGAZ T.N.T.,v,6,Ulf Ohlsson,3,"5,61","2,25 - 3,07",6,AUTOSTART,2140M,2140,"1.16,4g",4 082,200310,Gävle,Ludwig Wickman,2,2640,6,"18,9a","12,51",30',200228,Bollnäs,Ludwig Wickman,0,1640,5,"17,8ag","5,21",25',200212,Gävle,Ulf Ohlsson,2,2140,10,"18,6","6,36",10',200121,Gävle,Jorma Kontio,1,2140,2,"17,5","2,32",10',200116,Bollnäs,Fredrik Palm,4,2160,3,"20,4","9,88",25'
216,2020-03-21,BERGSÅKER,6,COBBYS YOURAH,v,4,Jan Ove Olsen,12,"14,00","2,87 - 4,00",7,AUTOSTART,2140M,2140,"1.16,6g",10 900,200312,Östersund,Jan Ove Olsen,3,2140,1,"18,9a","13,10",30',191219,Gävle,Jorma Kontio,0,2160,8,"18,4","41,33",50',191206,Umåker,Ove A Lindqvist,3,2140,6,"19,3","4,71",50',191119,Solvalla,Örjan Kihlström,8,2140,3,"17,3","4,84",70',191107,Bergsåker,Jan Ove Olsen,3,2140,10,"17,7","27,81",60'
217,2020-03-21,BERGSÅKER,6,BÖRGE KOSING,v,4,Jörgen Westholm,6,"5,51","1,96 - 2,62",0,AUTOSTART,2140M,2140,"1.16,8g",9 360,200306,Solvalla,Jörgen Westholm,5,2140,6,"16,7a","17,93",40',200214,Romme,Jörgen Westholm,5,1640,9,"16,2a","7,12",30',191210,Solvalla,Oskar J Andersson,4,2140,7,"17,4","23,37",70',191122,Romme,Oskar J Andersson,3,2140,9,"20,2","6,38",30',190930,Eskilstuna,Jörgen Westholm,5,2140,4,"20,4","4,28",50'
218,2020-03-21,BERGSÅKER,6,STACKSONSTACKSBORE,v,5,Fredrik Jonsson,5,"29,92","5,05 - 7,30",0,AUTOSTART,2140M,2140,"1.18,4g",7 333,200311,Bergsåker,John Östman,d,2160,3,ug,"18,24",30',200225,Bergsåker,Magnus A Djuse,3,2140,7,"18,1","3,09",30',200124,Östersund,Per Linderoth,0,2140,6,"20,0a","2,58",25',200115,Östersund,Magnus A Djuse,2,2140,4,"18,6","5,77",25',191220,Östersund,Magnus A Djuse,2,2140,6,"19,2","3,02",25'
219,2020-03-21,BERGSÅKER,6,THEIA,s,5,Peter Eriksson,11,"39,00","7,89 - 11,35",0,AUTOSTART,2140M,2140,"1.18,7",6 660,190924,Östersund,Marie Hafstad Eriksson,d,2140,1,avs9ag,"2,35",10',190921,Gävle,Marie Hafstad Eriksson,1,2140,8,"17,1a","33,08",25',190915,Solänget,Marie Hafstad Eriksson,0,1640,3,"27,5g","6,07",10',190701,Rättvik,Oskar J Andersson,6,2140,12,"18,3","11,08",25',190613,Hagmyren,Oskar Kylin Blom,4,1640,6,"19,8","3,21",20'
220,2020-03-21,BERGSÅKER,6,TAXI GRETHA,s,4,Micael Melander,4,"19,50","3,53 - 4,99",0,AUTOSTART,2140M,2140,"1.24,0g",5 618,200226,Östersund,Micael Melander,4,2140,6,"17,5a","18,19",25',200209,Bergsåker,Ingvar Nyberg,6,2140,8,"17,7a","22,65",30',200124,Östersund,Micael Melander,1,2140,2,"18,2a","5,26",25',200115,Östersund,Micael Melander,3,2140,3,"18,6","9,67",25',200106,Leangen,Atle Eggan,4,2140,,"19,2a","15,25",
221,2020-03-21,BERGSÅKER,7,PAYET,v,4,Robert Bergh,6,"6,18","2,58",1,VOLTSTART,2140M,2140,"1.14,8",12 777,200312,Östersund,Robert Bergh,1,2140,10,"17,6a","2,02",30',200101,Bergsåker,Kenth Åkerlund,d,2140,3,ug,"28,58",40',191227,Bergsåker,Magnus A Djuse,d,2640,4,6g,"7,52",60',191214,Bergsåker,Robert Bergh,1,2160,1,"19,2","2,09",30',190906,Axevalla,Dwight Pieters,5,2140,2,"17,2a","4,99",50'
222,2020-03-21,BERGSÅKER,7,LET'S GO ERNIE,v,6,Nicklas Westerholm,7,"5,04","1,99",2,VOLTSTART,2140M,2160,"1.14,3",9 888,200308,Umåker,Nicklas Westerholm,1,2140,6,"17,3a","7,16",35',191101,Färjestad,Nathalie Blom,0,2640,7,"17,1g","25,37",30',191028,Eskilstuna,Nathalie Blom,0,2140,8,"15,1a","93,20",30',191013,Åmål,Nathalie Blom,5,2480,9,"16,0a","14,41",20',190913,Årjäng,Nathalie Blom,3,2660,2,"16,4","16,11",25'
223,2020-03-21,BERGSÅKER,7,LETS GO AGAIN,h,5,Torbjörn Jansson,2,"9,24","2,61",3,VOLTSTART,2140M,2140,"1.15,1",3 623,200228,Eskilstuna,Mika Forss,1,2140,7,"16,4a","4,63",25',200218,Gävle,Mika Forss,1,2160,6,"16,7","2,36",25',200129,Solvalla,Jevgeni Ivanov,0,2640,8,ug,"38,23",40',200121,Gävle,Jevgeni Ivanov,2,2160,9,"17,0","7,70",10',200112,Örebro,Jevgeni Ivanov,0,2100,13,"20,9ag","40,34",25'
224,2020-03-21,BERGSÅKER,7,ANGEL OVEA,s,5,Daniel Wäjersten,5,"12,44","3,19 - 4,72",4,VOLTSTART,2140M,2160,"1.14,4",18 221,200311,Bergsåker,Daniel Wäjersten,3,2640,6,"16,7a","2,32",40',200226,Östersund,Daniel Wäjersten,1,2140,5,"16,1a","3,43",25',191030,Bergsåker,Daniel Wäjersten,4,2140,6,"15,7a","5,18",70',191010,Gävle,Daniel Wäjersten,3,2140,10,"15,5a","9,03",125',190926,Solänget,Rikard N Skoglund,1,1640,9,"14,7a","3,55",50'
225,2020-03-21,BERGSÅKER,7,OTROLIGOSÅFIN,v,4,Lars-Göran Söderberg,1,"27,76","5,05 - 7,72",5,VOLTSTART,2140M,2160,"1.14,4",12 233,200311,Bergsåker,Lars-Göran Söderberg,0,2640,5,"17,5a","5,81",40',190826,Östersund,Mats E Djuse,3,2160,10,"15,6","10,58",25',190815,Bergsåker,Mats E Djuse,2,2160,3,"14,9","14,09",60',190811,Dannero,Mats E Djuse,3,2140,9,"15,4a","13,23",50',190805,Hagmyren,Mats E Djuse,0,2160,6,ug,"3,04",20'
226,2020-03-21,BERGSÅKER,7,IRON CREEK,v,5,Örjan Kihlström,8,"11,02","2,46 - 3,55",6,VOLTSTART,2140M,2160,"1.14,7",13 953,200306,Solvalla,Emilia Leo,0,2640,6,"16,5a","2,26",40',200225,Bergsåker,Emilia Leo,1,2640,8,"16,2","3,62",30',200212,Solvalla,Kim Eriksson,4,2660,5,"16,9g","2,10",40',200122,Hamburg,Sarah Kube,1,2220,,"15,7","1,50",,200104,Jägersro,Jörgen Sjunnesson,1,2140,1,"15,8a","2,17",30'
227,2020-03-21,BERGSÅKER,7,DRAGON MEARAS,v,7,Jonas Edlund,7,"75,15","12,07 - 18,87",7,VOLTSTART,2140M,2140,"1.15,5",12 916,200225,Bergsåker,Jonas Edlund,0,1640,9,"16,6a","11,24",30',200209,Bergsåker,Jonas Edlund,1,2140,5,"17,1a","4,27",30',200117,Bergsåker,Jonas Edlund,2,2140,9,"17,5a","6,35",35',191217,Bergsåker,Jonas Edlund,3,2140,1,"17,2","8,34",30',191126,Bergsåker,Jonas Edlund,2,2140,9,"20,6","3,59",30'
228,2020-03-21,BERGSÅKER,7,HADRIANOS,h,4,Jörgen Westholm,1,"4,63","1,76 - 2,20",0,VOLTSTART,2140M,2140,"1.15,5",19 060,200306,Solvalla,Jörgen Westholm,1,2140,5,"16,1a","1,84",40',200221,Romme,Jörgen Westholm,2,2140,5,"18,4a","2,28",30',191211,Solvalla,Jörgen Westholm,2,2140,9,"18,0","4,11",30',191127,Solvalla,Jörgen Westholm,2,2140,3,"16,9","5,02",40',191101,Örebro,Rikard N Skoglund,4,2140,10,"17,8","9,07",25'
229,2020-03-21,BERGSÅKER,7,S.G.FLYING DIAVAL,v,5,Oscar Berglund,3,"36,80","8,78 - 13,73",0,VOLTSTART,2140M,2160,"1.15,0",9 500,191023,Solvalla,Örjan Kihlström,0,2140,2,"16,2","22,79",60',190929,Solvalla,Örjan Kihlström,3,2140,4,"14,4a","39,32",40',190918,Solvalla,Örjan Kihlström,4,1640,9,"13,4a","6,16",40',190910,Solvalla,Örjan Kihlström,0,1640,12,uag,"37,04",60',190828,Solvalla,Örjan Kihlström,3,2140,4,"13,6a","12,65",60'
230,2020-03-21,BERGSÅKER,7,KLOSE,v,6,Mats E Djuse,4,"36,06","6,60 - 10,22",0,VOLTSTART,2140M,2160,"1.15,2",15 055,200311,Bergsåker,Mats E Djuse,0,2640,12,"17,4a","6,41",40',200226,Östersund,Mats E Djuse,6,2140,6,"17,2a","3,30",25',191016,Bergsåker,Olle Wäjersten,0,2160,4,"20,4g","5,39",40',191002,Bergsåker,Mats E Djuse,2,2140,7,"13,8a","6,01",70',190907,Solänget,Mats E Djuse,3,2140,8,"14,6","16,86",125'
231,2020-03-21,BERGSÅKER,7,ENJOY'S ELEGANS,s,5,Ulf Ohlsson,4,"71,24","11,85 - 18,52",d,VOLTSTART,2140M,2140,11g,7 400,191223,Mantorp,Ulf Ohlsson,d,2140,5,ug,"40,77",100',191130,Gävle,Ulf Ohlsson,0,2140,1,ug,"27,92",100',191119,Mantorp,Ulf Ohlsson,1,2140,2,"16,6a","3,51",25',191007,Romme,Ulf Ohlsson,1,2140,7,"16,4a","7,04",30',190924,Rättvik,Viktor Flink Ideborn,4,2140,3,"19,5","35,91",20'
232,2020-03-21,BERGSÅKER,7,BANG BOOMERANG,v,4,Jimmy H Andersson,3,"15,77","4,16 - 6,29",d,VOLTSTART,2140M,2140,12g,6 026,200308,Umåker,Jimmy H Andersson,1,2140,2,"17,6a","4,89",35',200219,Bergsåker,Jimmy H Andersson,d,2140,3,3ag,"160,95",60',191227,Bergsåker,Kaj Widell,d,2640,5,10g,"28,42",60',191206,Umåker,Ola Åsebö,6,2140,5,"21,4g","8,61",50',191013,Hagmyren,Ola Åsebö,1,1640,1,"16,6a","2,64",10'
233,2020-03-21,BERGSÅKER,7,ADRIANUNOW,v,5,Magnus A Djuse,5,"37,87","7,55 - 11,74",d,VOLTSTART,2140M,2140,ug,4 082,200306,Bergsåker,Daniel Berglund,4,2640,5,"18,7a","2,46",10',200225,Bergsåker,Magnus A Djuse,1,2160,5,"17,2","3,65",10',191128,Östersund,Daniel Berglund,0,2640,5,"21,1ag","30,03",25',191120,Bergsåker,Daniel Berglund,d,2140,7,uag,"20,14",70',191112,Bergsåker,Daniel Berglund,4,1640,2,"17,6ag","3,69",10'
234,2020-03-14,HALMSTAD,1,ADDE S.H.,v,5,Peter Untersteiner,4,"4,28","1,77",1,AUTOSTART,1640M,1640,"1.11,6",23 822,200220,Åby,Peter Untersteiner,1,1640,6,"13,4a","3,03",35',200206,Åby,Peter Untersteiner,0,2640,4,"15,4a","3,41",35',200122,Jägersro,Peter Untersteiner,5,1640,12,"13,2a","6,89",60',200110,Kalmar,Johan Untersteiner,1,2140,6,"15,0a","2,27",25',191027,Solvalla,Peter Untersteiner,5,2140,4,"13,1a","27,51",200'
235,2020-03-14,HALMSTAD,1,SMOKEY HERMAN,v,8,Ulf Ohlsson,5,"9,34","2,45",2,AUTOSTART,1640M,1640,"1.11,7",11 167,200305,Åby,Ulf Ohlsson,2,2640,6,"14,3a","9,69",35',200222,Axevalla,Ulf Ohlsson,5,2140,3,"15,8","33,19",110',200206,Åby,Ville Karhulahti,0,2160,6,"16,3","4,99",35',200121,Axevalla,Christoffer Eriksson,1,2140,6,"16,4a","4,13",35',191115,Axevalla,Ville Karhulahti,3,2160,5,"16,1","3,81",25'
236,2020-03-14,HALMSTAD,1,JEFFERSON DOTCOM,v,8,Björn Goop,2,"4,94","1,58",3,AUTOSTART,1640M,1640,"1.12,0",13 778,200226,Åby,Johan Untersteiner,1,1640,4,"12,9a","6,69",60',200210,Halmstad,Stian Eilefsen,2,1640,3,"13,8a","5,10",35',191129,Romme,Jorma Kontio,0,1640,2,"15,1a","2,28",30',191118,Färjestad,Carl Johan Jepson,2,2140,6,"13,7a","3,76",40',191106,Åby,Johan Untersteiner,5,1640,6,"12,7a","9,40",70'
237,2020-03-14,HALMSTAD,1,HECTOR BOKO,v,6,Kim Eriksson,1,"8,21","3,00 - 4,47",4,AUTOSTART,1640M,1640,"1.12,1",13 217,200226,Åby,Thomas Uhrberg,d,1640,2,uag,"2,30",60',200208,Solvalla,Jaap van Rijn,d,2140,10,uag,"7,85",220',200104,Jägersro,Jaap van Rijn,1,1640,7,"12,8a","5,40",110',191216,Gelsenkirchen,Jaap van Rijn,1,1609,,"12,2a","2,10",,191124,Hamburg,Jaap van Rijn,1,1680,,"12,5a","3,20",
238,2020-03-14,HALMSTAD,1,INGO,v,5,Erik Adielsson,7,"10,60","2,59 - 3,80",5,AUTOSTART,1640M,1640,"1.12,1",24 216,200222,Axevalla,Christoffer Eriksson,2,2140,5,"15,7","12,45",110',200208,Solvalla,Christoffer Eriksson,4,2140,7,"13,8a","15,90",220',200125,Eskilstuna,Erik Adielsson,1,2140,2,"14,5","3,89",110',200118,Kalmar,Christoffer Eriksson,4,2140,1,"13,2a","8,59",110',191212,Åby,Gustav Johansson,1,1640,5,"13,7a","1,80",40'
239,2020-03-14,HALMSTAD,1,ELDORADO MEARAS,v,6,Johan Untersteiner,9,"8,39","2,00 - 2,86",6,AUTOSTART,1640M,1640,"1.12,3",22 004,200208,Solvalla,Johan Untersteiner,0,2140,9,"13,2a","41,48",220',200118,Kalmar,Ulf Ohlsson,3,1640,1,"11,5a","15,94",110',200104,Jägersro,Peter Ingves,1,2140,10,"13,8a","9,72",110',191226,Solvalla,Peter Untersteiner,7,2140,8,"13,0a","91,39",250',191207,Åby,Johan Untersteiner,2,1640,10,"12,6a","22,56",125'
240,2020-03-14,HALMSTAD,1,USAIN CUP,v,7,Hanna Lähdekorpi,6,"36,92","4,90 - 7,31",7,AUTOSTART,1640M,1640,"1.12,3",10 922,200223,Charlottenlund,Hanna Lähdekorpi,2,2000,,"14,8a","2,40",,200201,Charlottenlund,Max Nielsen,1,2000,,"15,9a","3,85",,191211,Jägersro,Preben Sövik,0,2140,7,"16,6a","5,25",70',191122,Halmstad,Hanna Lähdekorpi,1,1640,4,"12,3a","5,91",25',191104,Halmstad,Peter Ingves,1,2140,5,"14,3a","3,37",25'
241,2020-03-14,HALMSTAD,1,TAIGA WOODLAND,v,7,Christian Fiore,3,"8,24","2,22 - 3,21",0,AUTOSTART,1640M,1640,"1.12,4",19 242,200226,Åby,Christian Fiore,2,1640,1,"13,0a","2,25",60',200215,Mantorp,Christian Fiore,5,2140,5,"14,5a","5,52",110',200205,Jägersro,Christian Fiore,1,1640,3,"12,7a","3,03",60',200118,Kalmar,Christian Fiore,0,1640,12,"12,7a","54,25",110',200104,Jägersro,Jennifer L Oscarsson,1,2140,1,"15,7a","1,52",30'
242,2020-03-14,HALMSTAD,1,VIKINGS PREACHER,v,6,Anders Christiansson,11,"9,30","2,55 - 3,75",0,AUTOSTART,1640M,1640,"1.12,4",23 837,200226,Åby,Anders Christiansson,1,3140,6,"16,0a","3,04",60',200220,Åby,Tony Löfqvist,0,1640,7,"21,2ag","8,38",35',200201,Åby,Erik Adielsson,d,2140,3,14g,"3,69",150',200123,Åby,Malin Andersson,1,2180,1,"15,5","3,92",35',191207,Åby,Anders Christiansson,0,2140,11,"14,1a","15,54",125'
243,2020-03-14,HALMSTAD,1,DATS SO COOL,v,5,Rikard N Skoglund,10,"23,29","3,96 - 5,91",0,AUTOSTART,1640M,1640,"1.12,6",23 573,200225,Jägersro,Kevin Oscarsson,4,1640,3,"14,3a","5,65",35',200210,Halmstad,Kevin Oscarsson,1,1640,2,"13,7a","2,02",35',200118,Kalmar,Rikard N Skoglund,7,1640,11,"12,1a","29,69",110',191221,Halmstad,Rikard N Skoglund,2,1640,2,"12,4a","21,07",125',191213,Kalmar,Kevin Oscarsson,2,1640,6,"13,4a","5,16",30'
244,2020-03-14,HALMSTAD,2,MARTIN DE BOS,h,6,Erik Adielsson,1,"2,73","1,29",1,AUTOSTART,2140M,2140,"1.14,1",49 838,200222,Axevalla,Erik Adielsson,2,2140,10,"14,2a","2,16",125',200215,Mantorp,Peter Ingves,5,2640,7,"15,9a","4,18",125',200104,Jägersro,Peter Ingves,5,2140,10,"14,1a","3,04",125',191226,Solvalla,Mika Forss,3,2140,11,"12,8a","6,23",300',191207,Åby,Peter Ingves,1,2140,1,"13,1","3,37",150'
245,2020-03-14,HALMSTAD,2,GRAINFIELD AIDEN,v,6,Hannu Korpi,3,"2,52","1,32",2,AUTOSTART,2140M,2140,"1.14,3",20 937,200229,Bergsåker,Hannu Korpi,1,2140,12,"13,7a","5,45",125',200222,Axevalla,Mika Forss,1,2140,7,"14,0a","4,24",125',200215,Mantorp,Hannu Korpi,2,2640,12,"15,6a","11,18",125',200208,Solvalla,Hannu Korpi,0,2140,12,"13,4a","9,89",220',200129,Solvalla,Örjan Kihlström,1,1640,3,"11,8a","1,99",60'
246,2020-03-14,HALMSTAD,2,KUNG EDWARD,v,7,Carl Johan Jepson,8,"70,81","5,29",3,AUTOSTART,2140M,2140,"1.14,3",13 498,200222,Axevalla,Emilia Leo,4,2140,2,"14,3a","41,02",125',200205,Jägersro,Joakim Lövgren,1,1640,5,"12,1a","3,65",60',200122,Jägersro,Joakim Lövgren,3,2640,6,"14,4a","14,18",60',200104,Jägersro,Henriette Larsen,7,1640,9,"12,6a","58,04",150',191130,Halmstad,Henriette Larsen,5,3180,2,"16,9","5,77",25'
247,2020-03-14,HALMSTAD,2,NIKY FLAX,v,7,Johan Untersteiner,7,"13,86","2,21 - 5,08",4,AUTOSTART,2140M,2140,"1.14,4",24 023,200222,Axevalla,Johan Untersteiner,6,2140,12,"14,3a","19,93",125',200208,Solvalla,Johan Untersteiner,6,2140,7,"13,6a","14,81",250',200118,Kalmar,Johan Untersteiner,1,1640,1,"12,5a","3,48",125',200104,Jägersro,Örjan Kihlström,3,2140,3,"13,8a","8,23",125',191226,Solvalla,Peter Untersteiner,0,2140,7,"13,0a","55,65",300'
248,2020-03-14,HALMSTAD,2,PASTOR POWER,v,6,Peter Untersteiner,10,"24,73","2,64 - 6,30",5,AUTOSTART,2140M,2140,"1.14,4",41 312,200222,Axevalla,Peter Untersteiner,5,2140,9,"14,3a","13,60",125',200208,Solvalla,Peter Untersteiner,2,2140,9,"13,5a","27,12",250',200118,Kalmar,Peter Untersteiner,4,1640,11,"13,0a","12,44",125',200104,Jägersro,Peter Untersteiner,2,2140,1,"13,7a","8,72",125',191221,Halmstad,Peter Untersteiner,5,2140,9,"14,2ag","6,28",150'
249,2020-03-14,HALMSTAD,2,GLOBAL TAKEOVER,v,7,Adrian Kolgjini,11,"88,44","5,87 - 15,47",6,AUTOSTART,2140M,2140,"1.14,5",19 014,200304,Jägersro,Adrian Kolgjini,4,2140,2,"13,3a","13,20",60',200218,Jägersro,Thomas Uhrberg,2,2640,1,"14,9a","9,44",35',200205,Jägersro,Adrian Kolgjini,3,1640,8,"12,3a","5,31",60',200114,Jägersro,Adrian Kolgjini,1,1640,3,"12,6a","1,73",35',200104,Jägersro,Adrian Kolgjini,0,2140,4,"14,6a","38,41",125'
250,2020-03-14,HALMSTAD,2,HIERRO BOKO,v,6,Rikard N Skoglund,5,"60,33","4,97 - 12,99",7,AUTOSTART,2140M,2140,"1.14,6",24 231,200118,Kalmar,Rikard N Skoglund,5,2180,3,"14,4","8,58",100',200110,Charlottenlund,Marcus Lindgren,2,2000,,"14,2a","2,23",,191211,Jägersro,Ville Karhulahti,5,1640,1,"12,7a","7,04",70',191123,Jägersro,Ulf Ohlsson,3,1640,1,"12,0a","11,96",125',191104,Halmstad,Ville Karhulahti,3,2140,3,"14,5a","6,35",25'
251,2020-03-14,HALMSTAD,2,SMEVIKENS CRUISER,h,8,Wilhelm Paal,9,"50,45","3,65 - 9,20",0,AUTOSTART,2140M,2140,"1.14,8",19 766,200304,Jägersro,Wilhelm Paal,5,2140,4,"13,4a","11,74",60',200224,Halmstad,Wilhelm Paal,2,1640,2,"11,5a","29,05",35',200215,Mantorp,Kim Eriksson,0,2640,11,"16,4a","42,61",125',200201,Åby,Örjan Kihlström,5,2160,5,"15,0","13,80",150',191230,Bjerke,Eirik Höitomt,2,2100,,"14,0a","11,20",
252,2020-03-14,HALMSTAD,2,ZOKO LANE,v,8,Johan Svensson,6,"39,40","3,70 - 9,35",0,AUTOSTART,2140M,2140,"1.15,0",25 891,200302,Halmstad,Johan Svensson,1,2140,1,"13,7a","6,89",35',200212,Åby,Johan Svensson,0,2140,8,"14,6a","8,84",60',200205,Jägersro,Johan Svensson,6,1640,4,"12,9a","5,51",60',200118,Kalmar,Johan Svensson,6,1640,7,"13,2a","38,46",125',191207,Åby,Stefan Persson,0,2140,5,"14,7","23,59",150'
253,2020-03-14,HALMSTAD,2,SEVILLA,v,8,Joakim Lövgren,2,"5,68","1,26 - 2,37",0,AUTOSTART,2140M,2140,"1.16,5g",34 675,200304,Jägersro,Joakim Lövgren,1,2140,3,"13,2a","1,75",60',200202,Kalmar,Joakim Lövgren,1,2680,2,"14,7","1,48",35',200115,Åby,Joakim Lövgren,1,2180,5,"13,9","2,06",60',191226,Solvalla,Joakim Lövgren,4,2140,1,"12,9a","7,70",300',191211,Jägersro,Joakim Lövgren,1,1640,9,"12,4a","4,74",70'
254,2020-03-14,HALMSTAD,2,ROOFIE,v,5,Stefan Persson,4,"24,47","2,86 - 6,96",d,AUTOSTART,2140M,2140,ug,39 010,200304,Jägersro,Johan Untersteiner,3,2140,6,"13,3a","3,97",60',200215,Mantorp,Johan Untersteiner,0,2640,3,"16,1a","7,35",125',200208,Solvalla,Christoffer Eriksson,7,2140,10,"13,6a","30,25",250',200118,Kalmar,Christoffer Eriksson,2,1640,4,"12,9a","6,76",125',200104,Jägersro,Christoffer Eriksson,4,2140,6,"14,0a","58,17",125'
