datum,bana,avd,häst,plac,h1_dat,h1_plac
2015-03-07 00:00:00,BERGSÅKER,4,VÄSTERBO CARRERA,0.0,2015-02-21 00:00:00,2.0
2015-03-07 00:00:00,BERGSÅKER,6,ELLES W.FILL,0.0,2015-02-21 00:00:00,13.0
2015-03-07 00:00:00,BERGSÅKER,6,PEABERRY,0.0,2015-02-16 00:00:00,13.0
2015-03-07 00:00:00,BERGSÅKER,6,REBELLION,0.0,2015-02-21 00:00:00,14.0
2015-03-07 00:00:00,BERGSÅKER,6,ROCKY REACH,0.0,2015-02-07 00:00:00,5.0
2015-03-07 00:00:00,BERGSÅKER,6,SUPER OTTO,0.0,2015-02-21 00:00:00,14.0
2015-03-07 00:00:00,BERGSÅKER,6,SUPER THIRST,0.0,2015-02-22 00:00:00,13.0
2015-03-07 00:00:00,BERGSÅKER,6,VÄSTERBO PAYMYDAY,0.0,2015-02-14 00:00:00,5.0
2015-03-07 00:00:00,BERGSÅKER,7,MISSIL BRODDE,0.0,2015-02-27 00:00:00,13.0
2015-03-07 00:00:00,BERGSÅKER,7,SPECIAL OFFER,0.0,2015-02-13 00:00:00,5.0
2015-03-07 00:00:00,BERGSÅKER,7,SPRING CHICKEN,0.0,2015-02-26 00:00:00,1.0
2015-03-14 00:00:00,ESKILSTUNA,1,ARTEMIS,0.0,2015-02-28 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,1,EXCLUSIVE ZON,0.0,2015-03-01 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,1,FELICIA V.E.,0.0,2015-02-28 00:00:00,4.0
2015-03-14 00:00:00,ESKILSTUNA,1,STEPPING FOR MONEY,0.0,2015-02-07 00:00:00,2.0
2015-03-14 00:00:00,ESKILSTUNA,1,WINGAIT IDA,1.0,2015-03-04 00:00:00,1.0
2015-03-14 00:00:00,ESKILSTUNA,2,ARISTOCAT BOKO,0.0,2015-03-07 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,2,COSTATANTISOLDI,0.0,2015-02-21 00:00:00,4.0
2015-03-14 00:00:00,ESKILSTUNA,2,FINISH FUTURE,0.0,2015-02-21 00:00:00,5.0
2015-03-14 00:00:00,ESKILSTUNA,2,MAFFIOSO FACE,0.0,2015-02-28 00:00:00,4.0
2015-03-14 00:00:00,ESKILSTUNA,2,VERMO,0.0,2015-03-06 00:00:00,6.0
2015-03-14 00:00:00,ESKILSTUNA,2,VÄSTERBO HIGHFLYER,0.0,2015-02-21 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,2,WHAT LOVE CAN DO,0.0,2015-03-04 00:00:00,5.0
2015-03-14 00:00:00,ESKILSTUNA,2,ZINEDINE BOB,0.0,2015-03-03 00:00:00,14.0
2015-03-14 00:00:00,ESKILSTUNA,2,ZONGULDAK,1.0,2015-03-01 00:00:00,1.0
2015-03-14 00:00:00,ESKILSTUNA,3,BELONG LIFE,0.0,2015-02-28 00:00:00,5.0
2015-03-14 00:00:00,ESKILSTUNA,3,HARPOS BLUE SWEDE,0.0,2015-03-07 00:00:00,2.0
2015-03-14 00:00:00,ESKILSTUNA,3,NO GELT FACE,0.0,2015-02-14 00:00:00,2.0
2015-03-14 00:00:00,ESKILSTUNA,3,SCARPIA,0.0,2015-02-28 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,4,CANDOR HALL,0.0,2015-02-21 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,4,DREAMS TAKE TIME,0.0,2015-02-14 00:00:00,1.0
2015-03-14 00:00:00,ESKILSTUNA,4,GOLDOMASTER,0.0,2015-03-04 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,4,HARALDINHO,0.0,2015-03-07 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,4,MONTGOMERY GEL,0.0,2015-03-01 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,4,RIFF KRONOS,0.0,2015-02-28 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,5,EKLAS SUPERIOR,0.0,2015-03-05 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,5,NELLY BURGE,0.0,2015-02-07 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,5,OBI DEGATO,0.0,2015-02-15 00:00:00,2.0
2015-03-14 00:00:00,ESKILSTUNA,5,SEVEN JERSEY,0.0,2015-02-28 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,5,SID THE KID,0.0,2015-02-20 00:00:00,5.0
2015-03-14 00:00:00,ESKILSTUNA,6,DIGITAL PHOTO,0.0,2015-02-26 00:00:00,4.0
2015-03-14 00:00:00,ESKILSTUNA,6,FIGARO'S DREAM,0.0,2015-02-21 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,6,HEART JACK,0.0,2015-02-11 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,6,NETWORK BROLINE,0.0,2015-02-14 00:00:00,14.0
2015-03-14 00:00:00,ESKILSTUNA,6,RAFFINOS,0.0,2015-03-04 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,6,WILDA TIGERN JACK,0.0,2015-02-28 00:00:00,1.0
2015-03-14 00:00:00,ESKILSTUNA,7,ANGELO AM,0.0,2015-02-28 00:00:00,3.0
2015-03-14 00:00:00,ESKILSTUNA,7,ASTERIX HORNLINE,0.0,2015-03-03 00:00:00,1.0
2015-03-14 00:00:00,ESKILSTUNA,7,CERTIFICATION,0.0,2015-02-21 00:00:00,2.0
2015-03-14 00:00:00,ESKILSTUNA,7,LIVACIOUS LINDY,0.0,2015-02-28 00:00:00,5.0
2015-03-14 00:00:00,ESKILSTUNA,7,ON TRACK PIRAYA,0.0,2015-02-26 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,7,ROCKY REACH,0.0,2015-03-07 00:00:00,4.0
2015-03-14 00:00:00,ESKILSTUNA,7,SUPER OTTO,0.0,2015-03-07 00:00:00,2.0
2015-03-14 00:00:00,ESKILSTUNA,7,VACQUEYRAS,0.0,2015-01-17 00:00:00,13.0
2015-03-14 00:00:00,ESKILSTUNA,7,WEST WING,0.0,2015-02-18 00:00:00,2.0
2015-03-14 00:00:00,ESKILSTUNA,7,YOUNG FARMER,0.0,2015-02-28 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,1,ALAMO BOKO,0.0,2015-02-28 00:00:00,2.0
2015-03-21 00:00:00,MOMARKEN,1,FALCON HÅLERYD,0.0,2015-02-28 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,1,NAGLO' DEL NORD,1.0,2015-02-28 00:00:00,1.0
2015-03-21 00:00:00,MOMARKEN,1,NAMALE KRONOS,0.0,2015-02-28 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,2,SCELLINO LUIS,0.0,2015-03-01 00:00:00,3.0
2015-03-21 00:00:00,MOMARKEN,3,ALCHEMILLA RICH,0.0,2015-03-11 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,3,DET ÄR K.H.K. BOKO,0.0,2015-02-28 00:00:00,2.0
2015-03-21 00:00:00,MOMARKEN,3,SIMB RUBY,0.0,2015-03-10 00:00:00,6.0
2015-03-21 00:00:00,MOMARKEN,3,STEPPING FOR MONEY,0.0,2015-03-14 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,4,PRIAMO CAF,0.0,2015-02-28 00:00:00,2.0
2015-03-21 00:00:00,MOMARKEN,4,RAYMOND PALEMA,0.0,2015-02-07 00:00:00,3.0
2015-03-21 00:00:00,MOMARKEN,6,DERNIER VIKING,0.0,2015-03-04 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,6,DIXIE EXCLUSIVE,0.0,2015-03-03 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,6,IPOD,0.0,2015-02-28 00:00:00,4.0
2015-03-21 00:00:00,MOMARKEN,6,PEDRO BI,0.0,2015-02-28 00:00:00,2.0
2015-03-21 00:00:00,MOMARKEN,6,SEND IN THE CLOWNS,0.0,2015-03-04 00:00:00,3.0
2015-03-21 00:00:00,MOMARKEN,6,VENKATESH,0.0,2015-03-01 00:00:00,3.0
2015-03-21 00:00:00,MOMARKEN,7,KASH'S CANTAB,0.0,2015-02-28 00:00:00,1.0
2015-03-21 00:00:00,MOMARKEN,7,OASIS BI,1.0,2015-02-28 00:00:00,13.0
2015-03-21 00:00:00,MOMARKEN,7,VACQUEYRAS,0.0,2015-03-14 00:00:00,3.0
2015-03-21 00:00:00,MOMARKEN,7,WINMECREDIT,0.0,2015-03-14 00:00:00,1.0
2015-03-28 00:00:00,SOLVALLA,1,M.T.HARMONY,0.0,2015-03-15 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,1,MY GOLDEN,0.0,2015-02-21 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,1,SPARKLED FACE,0.0,2015-03-11 00:00:00,6.0
2015-03-28 00:00:00,SOLVALLA,1,STYLISH HANOVER,0.0,2015-03-16 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,1,URANIUM,0.0,2015-03-11 00:00:00,4.0
2015-03-28 00:00:00,SOLVALLA,1,YOUANA,0.0,2015-02-07 00:00:00,6.0
2015-03-28 00:00:00,SOLVALLA,2,BOOGIE MAN,0.0,2015-03-15 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,2,FIGARO'S DREAM,0.0,2015-03-14 00:00:00,6.0
2015-03-28 00:00:00,SOLVALLA,2,JOHAN ROC,0.0,2015-03-14 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,2,PHOTOBOY,0.0,2015-03-14 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,2,USAIN HENNA,1.0,2015-03-20 00:00:00,5.0
2015-03-28 00:00:00,SOLVALLA,2,VICTORY STREAMLINE,0.0,2015-03-07 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,2,VÄSTERBO CARRERA,0.0,2015-03-07 00:00:00,14.0
2015-03-28 00:00:00,SOLVALLA,2,WILDA TIGERN JACK,0.0,2015-03-14 00:00:00,4.0
2015-03-28 00:00:00,SOLVALLA,3,ART ON LINE,0.0,2015-03-08 00:00:00,4.0
2015-03-28 00:00:00,SOLVALLA,3,CANDOR HALL,0.0,2015-03-14 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,3,DREAMS TAKE TIME,0.0,2015-03-14 00:00:00,4.0
2015-03-28 00:00:00,SOLVALLA,3,FRANCAIS DU GULL,0.0,2015-03-14 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,3,HARALDINHO,0.0,2015-03-14 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,3,KASH'S CANTAB,0.0,2015-03-21 00:00:00,14.0
2015-03-28 00:00:00,SOLVALLA,3,MONTGOMERY HILL,0.0,2015-02-28 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,3,OBI WAN,0.0,2015-02-28 00:00:00,5.0
2015-03-28 00:00:00,SOLVALLA,3,PORTHOS AMOK,0.0,2015-03-14 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,3,ROCKY WINNER,0.0,2015-03-07 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,3,VÄSTERBOONTHENEWS,0.0,2015-02-28 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,4,BREIDABLIKS G.T.,0.0,2015-03-15 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,4,DAYDREAM RAPIDA,0.0,2015-02-28 00:00:00,1.0
2015-03-28 00:00:00,SOLVALLA,4,DIAMOND OF'EM,0.0,2015-02-21 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,4,IL SÅNNA,0.0,2015-02-21 00:00:00,1.0
2015-03-28 00:00:00,SOLVALLA,4,LOVE PALEMA,0.0,2015-03-08 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,4,NO GELT FACE,0.0,2015-03-14 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,4,SCARPIA,0.0,2015-03-14 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,5,ALCYONE LOVE,0.0,2015-03-16 00:00:00,1.0
2015-03-28 00:00:00,SOLVALLA,5,FELICIA V.E.,1.0,2015-03-14 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,5,GAIA SUND,0.0,2015-03-08 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,5,LYNN PALEMA,0.0,2015-03-20 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,5,NIRVANA BROLINE,0.0,2015-03-01 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,5,STARO HOLLYWOOD,0.0,2015-03-15 00:00:00,1.0
2015-03-28 00:00:00,SOLVALLA,6,ARISTOCAT BOKO,0.0,2015-03-14 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,6,DENIM BOKO,0.0,2015-03-17 00:00:00,4.0
2015-03-28 00:00:00,SOLVALLA,6,FALCON HÅLERYD,0.0,2015-03-21 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,6,MAFFIOSO FACE,0.0,2015-03-14 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,6,MIND YOUR FACE,1.0,2015-03-14 00:00:00,5.0
2015-03-28 00:00:00,SOLVALLA,6,ON HOLD,0.0,2015-03-07 00:00:00,1.0
2015-03-28 00:00:00,SOLVALLA,6,QUEASY,0.0,2015-03-07 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,6,QUICK RAZZ,0.0,2015-03-07 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,6,VÄSTERBO HIGHFLYER,0.0,2015-03-14 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,6,ZINEDINE BOB,0.0,2015-03-14 00:00:00,3.0
2015-03-28 00:00:00,SOLVALLA,6,ZONGULDAK,0.0,2015-03-14 00:00:00,1.0
2015-03-28 00:00:00,SOLVALLA,7,ANGELO AM,0.0,2015-03-14 00:00:00,5.0
2015-03-28 00:00:00,SOLVALLA,7,CERTIFICATION,0.0,2015-03-14 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,7,EXTREME LUCA,0.0,2015-03-14 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,7,LIVACIOUS LINDY,0.0,2015-03-14 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,7,ROCKET ZET,1.0,2015-03-21 00:00:00,13.0
2015-03-28 00:00:00,SOLVALLA,7,SEND IN THE CLOWNS,0.0,2015-03-21 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,7,SUPER OTTO,0.0,2015-03-14 00:00:00,2.0
2015-03-28 00:00:00,SOLVALLA,7,VACQUEYRAS,0.0,2015-03-21 00:00:00,13.0
2015-04-03 00:00:00,FÄRJESTAD,1,RADYSIN AMERICA,0.0,2015-03-25 00:00:00,6.0
2015-04-03 00:00:00,FÄRJESTAD,2,WATERAID J.E.,0.0,2015-02-28 00:00:00,14.0
2015-04-03 00:00:00,FÄRJESTAD,3,JENNIE LOVECROFT,0.0,2015-03-14 00:00:00,13.0
2015-04-03 00:00:00,FÄRJESTAD,3,LOKE CHIBABBA,0.0,2015-02-07 00:00:00,4.0
2015-04-03 00:00:00,FÄRJESTAD,3,MANILLA D'ATOUT,0.0,2015-03-25 00:00:00,13.0
2015-04-03 00:00:00,FÄRJESTAD,3,SIRI LOCK,0.0,2015-03-01 00:00:00,6.0
2015-04-03 00:00:00,FÄRJESTAD,3,TAMALI WINNER,0.0,2015-03-11 00:00:00,4.0
2015-04-03 00:00:00,FÄRJESTAD,3,TWILIGHT EYES,0.0,2015-03-25 00:00:00,14.0
2015-04-03 00:00:00,FÄRJESTAD,4,ARN HAMMERING,0.0,2015-03-13 00:00:00,4.0
2015-04-03 00:00:00,FÄRJESTAD,4,EXCLUSIVE ZON,0.0,2015-03-14 00:00:00,4.0
2015-04-03 00:00:00,FÄRJESTAD,4,NELLY BURGE,0.0,2015-03-14 00:00:00,13.0
2015-04-03 00:00:00,FÄRJESTAD,4,QUANTUM OUTLOOK,0.0,2015-03-16 00:00:00,1.0
2015-04-03 00:00:00,FÄRJESTAD,4,YOUNG FARMER,0.0,2015-03-14 00:00:00,4.0
2015-04-03 00:00:00,FÄRJESTAD,6,ARK WENT IN,0.0,2015-02-28 00:00:00,13.0
2015-04-03 00:00:00,FÄRJESTAD,6,ATTACK DIABLO,0.0,2015-03-13 00:00:00,1.0
2015-04-03 00:00:00,FÄRJESTAD,6,DREAM WITH ME N.L.,1.0,2015-03-18 00:00:00,1.0
2015-04-03 00:00:00,FÄRJESTAD,6,VIKING VA BENE,0.0,2015-03-21 00:00:00,13.0
2015-04-03 00:00:00,FÄRJESTAD,7,ASTERIX HORNLINE,0.0,2015-03-14 00:00:00,14.0
2015-04-03 00:00:00,FÄRJESTAD,7,GATERUDS GALON,0.0,2015-03-16 00:00:00,4.0
2015-04-03 00:00:00,FÄRJESTAD,7,INDIGIOUS,1.0,2015-02-01 00:00:00,14.0
2015-04-03 00:00:00,FÄRJESTAD,7,NATURAL WONDER,0.0,2015-03-20 00:00:00,4.0
2015-04-03 00:00:00,FÄRJESTAD,7,TUNNEY GENE,0.0,2015-03-09 00:00:00,3.0
2015-04-05 00:00:00,ROMME,1,ALOE VERA,0.0,2015-03-16 00:00:00,13.0
2015-04-05 00:00:00,ROMME,1,BLUE ROCKET,0.0,2015-03-11 00:00:00,13.0
2015-04-05 00:00:00,ROMME,1,FANTOCCINI,0.0,2015-03-14 00:00:00,4.0
2015-04-05 00:00:00,ROMME,1,LADY LEE,0.0,2015-03-25 00:00:00,3.0
2015-04-05 00:00:00,ROMME,1,MELLBY APOLLO,0.0,2015-03-11 00:00:00,13.0
2015-04-05 00:00:00,ROMME,1,NATO DREAM,0.0,2015-03-14 00:00:00,6.0
2015-04-05 00:00:00,ROMME,1,SUPER OTTO,0.0,2015-03-28 00:00:00,3.0
2015-04-05 00:00:00,ROMME,1,VÄSTERBO HIGHFLYER,1.0,2015-03-28 00:00:00,5.0
2015-04-05 00:00:00,ROMME,1,YANKEE BRODDE,0.0,2015-03-25 00:00:00,13.0
2015-04-05 00:00:00,ROMME,2,CAB HORNLINE,0.0,2015-03-21 00:00:00,3.0
2015-04-05 00:00:00,ROMME,2,COMTE DU POMMEAU,0.0,2015-02-21 00:00:00,6.0
2015-04-05 00:00:00,ROMME,2,CRANE,0.0,2015-02-21 00:00:00,14.0
2015-04-05 00:00:00,ROMME,2,MELLBY CHEEKY,0.0,2015-03-14 00:00:00,13.0
2015-04-05 00:00:00,ROMME,2,MESLON,0.0,2015-03-18 00:00:00,6.0
2015-04-05 00:00:00,ROMME,2,NIRVANA BROLINE,0.0,2015-03-28 00:00:00,13.0
2015-04-05 00:00:00,ROMME,3,HARALDINHO,0.0,2015-03-28 00:00:00,13.0
2015-04-05 00:00:00,ROMME,3,INCREASED WORKLOAD,0.0,2015-03-26 00:00:00,14.0
2015-04-05 00:00:00,ROMME,3,ON TRACK PIRATEN,1.0,2015-02-28 00:00:00,2.0
2015-04-05 00:00:00,ROMME,3,PORTHOS AMOK,0.0,2015-03-28 00:00:00,3.0
2015-04-05 00:00:00,ROMME,4,GIGANTIC RIVER,0.0,2015-03-22 00:00:00,3.0
2015-04-05 00:00:00,ROMME,4,OBI DEGATO,0.0,2015-03-14 00:00:00,4.0
2015-04-05 00:00:00,ROMME,4,OFFSHORE STAR,0.0,2015-03-14 00:00:00,1.0
2015-04-05 00:00:00,ROMME,4,QUICK ON THE DRAW,0.0,2015-03-28 00:00:00,4.0
2015-04-05 00:00:00,ROMME,4,SHERRY,0.0,2015-03-20 00:00:00,4.0
2015-04-05 00:00:00,ROMME,4,SID THE KID,0.0,2015-03-14 00:00:00,6.0
2015-04-05 00:00:00,ROMME,4,TEQUILA PALEMA,0.0,2015-03-27 00:00:00,5.0
2015-04-05 00:00:00,ROMME,5,HULTE MAGNUS,0.0,2015-03-26 00:00:00,3.0
2015-04-05 00:00:00,ROMME,6,DIEGO M.BOKO,0.0,2015-03-07 00:00:00,1.0
2015-04-05 00:00:00,ROMME,6,FASHION DIVA,0.0,2015-03-26 00:00:00,1.0
2015-04-05 00:00:00,ROMME,6,SOLÖNS RANGEL,0.0,2015-03-20 00:00:00,3.0
2015-04-05 00:00:00,ROMME,6,VÄSTERBO PAYMYDAY,0.0,2015-03-14 00:00:00,5.0
2015-04-05 00:00:00,ROMME,7,HERMES LADAY,0.0,2015-03-21 00:00:00,14.0
2015-04-05 00:00:00,ROMME,7,JARTINEC,0.0,2015-03-14 00:00:00,5.0
2015-04-05 00:00:00,ROMME,7,RAYMOND PALEMA,0.0,2015-03-21 00:00:00,13.0
2015-04-05 00:00:00,ROMME,7,RAZOR KRONOS,0.0,2015-03-18 00:00:00,3.0
2015-04-11 00:00:00,JÄGERSRO,2,BOOGIE MAN,0.0,2015-03-28 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,2,HEART JACK,0.0,2015-03-29 00:00:00,1.0
2015-04-11 00:00:00,JÄGERSRO,2,JETHRO TULL,0.0,2015-03-25 00:00:00,5.0
2015-04-11 00:00:00,JÄGERSRO,2,KAMANDA,0.0,2015-04-01 00:00:00,6.0
2015-04-11 00:00:00,JÄGERSRO,2,NATIONAL PE,0.0,2015-03-17 00:00:00,1.0
2015-04-11 00:00:00,JÄGERSRO,2,ROYAL PRINCE,0.0,2015-03-28 00:00:00,2.0
2015-04-11 00:00:00,JÄGERSRO,3,ARAZI BOKO,0.0,2015-01-17 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,3,DREAMS TAKE TIME,0.0,2015-03-28 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,3,HARRY HAYTHROW,0.0,2015-02-07 00:00:00,3.0
2015-04-11 00:00:00,JÄGERSRO,3,JAGUAR BROLINE,0.0,2015-03-25 00:00:00,1.0
2015-04-11 00:00:00,JÄGERSRO,3,MONTGOMERY HILL,0.0,2015-03-28 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,3,NORAS BEAN,1.0,2015-02-08 00:00:00,3.0
2015-04-11 00:00:00,JÄGERSRO,4,BREIDABLIKS G.T.,0.0,2015-03-28 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,4,DELICIOUS BROWN,0.0,2015-03-22 00:00:00,6.0
2015-04-11 00:00:00,JÄGERSRO,5,ALCHEMILLA RICH,0.0,2015-03-21 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,5,DERNIER VIKING,0.0,2015-03-21 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,5,DET ÄR K.H.K. BOKO,0.0,2015-03-21 00:00:00,4.0
2015-04-11 00:00:00,JÄGERSRO,5,FELICIA V.E.,0.0,2015-03-28 00:00:00,1.0
2015-04-11 00:00:00,JÄGERSRO,5,GEISHA SUND,1.0,2015-03-18 00:00:00,1.0
2015-04-11 00:00:00,JÄGERSRO,5,KIMONO PEARL,0.0,2015-03-25 00:00:00,2.0
2015-04-11 00:00:00,JÄGERSRO,5,UNIQUE GOWAN,0.0,2015-03-25 00:00:00,3.0
2015-04-11 00:00:00,JÄGERSRO,5,WHAT LOVE CAN DO,0.0,2015-03-25 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,6,FALCON HÅLERYD,0.0,2015-03-28 00:00:00,2.0
2015-04-11 00:00:00,JÄGERSRO,6,GO GREEN PELLINI,0.0,2015-03-21 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,6,LADY LEE,0.0,2015-04-05 00:00:00,4.0
2015-04-11 00:00:00,JÄGERSRO,6,LOVER FACE,1.0,2015-03-29 00:00:00,1.0
2015-04-11 00:00:00,JÄGERSRO,6,NOK'EN FRÄKKERT,0.0,2015-04-01 00:00:00,2.0
2015-04-11 00:00:00,JÄGERSRO,6,RAMBO FLEX,0.0,2015-03-14 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,6,ZINEDINE BOB,0.0,2015-04-06 00:00:00,3.0
2015-04-11 00:00:00,JÄGERSRO,7,FOR PLEASURE AS,0.0,2015-03-29 00:00:00,13.0
2015-04-11 00:00:00,JÄGERSRO,7,LUCKY SEC,0.0,2015-04-03 00:00:00,6.0
2015-04-11 00:00:00,JÄGERSRO,7,QUICK FIX,1.0,2015-03-24 00:00:00,1.0
2015-04-11 00:00:00,JÄGERSRO,7,ROXY HILL,0.0,2015-03-25 00:00:00,6.0
2015-04-11 00:00:00,JÄGERSRO,7,STAR ADVISOR JOLI,0.0,2015-03-26 00:00:00,5.0
2015-04-18 00:00:00,MANTORP,1,AROMA GRIM,0.0,2015-04-02 00:00:00,2.0
2015-04-18 00:00:00,MANTORP,1,DERNIER VIKING,0.0,2015-04-11 00:00:00,2.0
2015-04-18 00:00:00,MANTORP,1,DONNA DI QUATTRO,0.0,2015-04-03 00:00:00,4.0
2015-04-18 00:00:00,MANTORP,1,EKETORPETS TESS,0.0,2015-03-28 00:00:00,13.0
2015-04-18 00:00:00,MANTORP,1,JUMBLE ÅS,0.0,2015-03-28 00:00:00,3.0
2015-04-18 00:00:00,MANTORP,1,M.T.HARMONY,0.0,2015-04-06 00:00:00,4.0
2015-04-18 00:00:00,MANTORP,1,ROSSELLA ROSS,0.0,2015-04-03 00:00:00,13.0
2015-04-18 00:00:00,MANTORP,1,STYLISH HANOVER,0.0,2015-03-28 00:00:00,4.0
2015-04-18 00:00:00,MANTORP,1,YOUANA,0.0,2015-03-28 00:00:00,2.0
2015-04-18 00:00:00,MANTORP,1,YOUR HIGHNESS,1.0,2015-03-28 00:00:00,14.0
2015-04-18 00:00:00,MANTORP,2,COMTE DU POMMEAU,0.0,2015-04-05 00:00:00,14.0
2015-04-18 00:00:00,MANTORP,2,NO GELT FACE,0.0,2015-03-28 00:00:00,4.0
2015-04-18 00:00:00,MANTORP,2,NOSE GEAR,0.0,2015-04-08 00:00:00,5.0
2015-04-18 00:00:00,MANTORP,2,USAIN COLT,0.0,2015-04-11 00:00:00,14.0
2015-04-18 00:00:00,MANTORP,3,NOTHING BUT CLASS,0.0,2015-04-06 00:00:00,13.0
2015-04-18 00:00:00,MANTORP,3,OASIS BI,1.0,2015-04-04 00:00:00,13.0
2015-04-18 00:00:00,MANTORP,3,OBI WAN,0.0,2015-03-28 00:00:00,2.0
2015-04-18 00:00:00,MANTORP,3,PORTHOS AMOK,0.0,2015-04-05 00:00:00,3.0
2015-04-18 00:00:00,MANTORP,3,ROCKY WINNER,0.0,2015-03-28 00:00:00,6.0
2015-04-18 00:00:00,MANTORP,3,TRAVELING MAN,0.0,2015-04-05 00:00:00,6.0
2015-04-18 00:00:00,MANTORP,3,UNDERPAID HANOVER,0.0,2015-04-05 00:00:00,5.0
2015-04-18 00:00:00,MANTORP,4,AMOR WINNER,0.0,2015-04-01 00:00:00,13.0
2015-04-18 00:00:00,MANTORP,4,CARABINIERI,1.0,2015-04-03 00:00:00,2.0
2015-04-18 00:00:00,MANTORP,4,DIGGERS ELIAS,0.0,2015-03-19 00:00:00,5.0
2015-04-18 00:00:00,MANTORP,4,LILLAXEL,0.0,2015-04-11 00:00:00,13.0
2015-04-18 00:00:00,MANTORP,4,LOVE LINI,0.0,2015-04-05 00:00:00,2.0
2015-04-18 00:00:00,MANTORP,4,SEBASTIAN SUND,0.0,2015-04-01 00:00:00,1.0
2015-04-18 00:00:00,MANTORP,4,TE FREDDO KNICK,0.0,2015-04-10 00:00:00,5.0
2015-04-18 00:00:00,MANTORP,5,TOKIO HOTEL HALL,0.0,2015-04-03 00:00:00,2.0
2015-04-18 00:00:00,MANTORP,5,TWIGS U.CANFLY,0.0,2015-04-05 00:00:00,3.0
