datum,avd,startnr,häst,vodds,prob_order,vodds2,prob_ord2,vodds3,prob_ord3,vodds4,prob_ord4
2021-04-04,4,11,SJÖ ODIN,99.99,12,99.99,12.0,99.99,12.0,302.43,13.0
2021-04-04,4,12,ROLI ELD,7.4,2,7.41,2.0,7.47,2.0,4.11,2.0
2021-04-04,4,13,B.W.RUNE,18.75,5,20.32,5.0,20.1,4.0,24.38,4.0
2021-04-04,4,14,ART KJARVALD,63.66,7,68.0,7.0,66.95,8.0,106.28,8.0
2021-04-04,5,1,ELECTRICAL STORM,15.97,5,16.22,5.0,15.7,5.0,18.62,5.0
2021-04-04,5,2,CASANOVA SISU,28.26,8,28.84,8.0,29.46,9.0,38.47,9.0
2021-04-04,5,3,MONFALCONE,22.78,10,21.2,10.0,21.55,8.0,44.52,7.0
2021-04-04,5,4,FINAL DREAM,4.94,3,4.78,3.0,4.8,3.0,3.92,3.0
2021-04-04,5,5,SUPER PHOTO BOOD,45.97,9,46.27,9.0,47.98,10.0,136.85,10.0
2021-04-04,5,6,VIKENS HIGH YIELD,2.61,1,2.66,1.0,2.66,1.0,2.4,1.0
2021-04-04,5,7,FRANKLIN FACE,22.83,4,22.89,4.0,23.43,4.0,30.26,4.0
2021-04-04,5,8,URGENT CALL,38.64,11,37.0,11.0,37.38,11.0,73.15,11.0
2021-04-04,5,9,KAPTAH,10.94,7,10.99,7.0,11.16,7.0,16.65,6.0
2021-04-04,5,10,CAB LANE,4.41,2,4.44,2.0,4.36,2.0,3.68,2.0
2021-04-04,5,11,MR CLAYTON J.F.,23.67,6,24.05,6.0,23.82,6.0,51.56,8.0
2021-04-04,6,2,PLEASURE FOR CASH,3.75,2,3.8,2.0,3.84,2.0,3.87,2.0
2021-04-04,6,3,JOSEPH BOKO,23.43,9,22.6,8.0,22.59,8.0,16.43,8.0
2021-04-04,6,4,RALLY HANS,3.2,1,3.22,1.0,3.26,1.0,3.45,1.0
2021-04-04,6,5,ZIZOU,14.32,6,14.59,6.0,14.76,6.0,13.59,7.0
2021-04-04,6,6,DWAYNE ZET,6.56,3,6.62,3.0,6.21,3.0,4.87,3.0
2021-04-04,6,7,DIGITAL CLASS,25.22,8,25.66,9.0,25.07,9.0,46.25,9.0
2021-04-04,6,8,MAS CAPACITY,9.99,4,9.51,4.0,9.65,4.0,11.03,4.0
2021-04-04,6,9,MCGARRET,10.25,5,10.21,5.0,10.34,5.0,8.88,5.0
2021-04-04,6,10,G.R.J.'S WOLVERINE,54.62,10,51.81,10.0,54.35,10.0,91.56,10.0
2021-04-04,6,11,CELINN PALEMA,65.43,11,65.13,11.0,63.71,11.0,156.67,11.0
2021-04-04,6,12,SPEEDY TILLY,15.81,7,15.5,7.0,15.79,7.0,20.3,6.0
2021-04-04,7,1,ORDER TO FLY,40.12,10,39.54,10.0,40.38,10.0,55.87,10.0
2021-04-04,7,2,REMARKABLE FEET,19.27,8,19.12,8.0,19.88,8.0,24.19,8.0
2021-04-04,7,3,ELIAN WEB,10.13,3,9.92,3.0,10.63,3.0,9.1,3.0
2021-04-04,7,4,VAGABOND BI,4.7,2,4.79,2.0,5.03,2.0,6.65,2.0
2021-04-04,7,5,NADAL BROLINE,15.09,4,14.06,5.0,13.22,5.0,16.69,5.0
2021-04-04,7,6,VÄSTERBO GROSBOIS,33.3,12,31.72,12.0,33.26,12.0,65.13,12.0
2021-04-04,7,7,SELMER I.H.,8.44,5,8.57,4.0,9.06,4.0,9.17,4.0
2021-04-04,7,8,SIR HENRY P.HILL,15.42,9,15.3,9.0,16.29,9.0,26.1,9.0
2021-04-04,7,9,WHO'S WHO,3.98,1,4.0,1.0,3.47,1.0,2.19,1.0
2021-04-04,7,10,COIN PERDU,11.54,7,11.66,7.0,12.16,7.0,15.55,7.0
2021-04-04,7,11,ON TRACK PIRATEN,6.83,6,6.9,6.0,7.24,6.0,10.73,6.0
2021-04-04,7,12,HAWK CLIFF,39.1,11,39.1,11.0,41.61,11.0,44.84,11.0
2021-04-10,1,1,GRAVITY PACE,37.79,8,39.86,8.0,39.78,8.0,35.85,8.0
2021-04-10,1,2,RUN BRODDE RUN,16.7,6,17.24,6.0,18.17,7.0,16.39,7.0
2021-04-10,1,3,SCORPION'S MADNESS,7.7,3,8.03,3.0,7.21,3.0,6.17,3.0
2021-04-10,1,4,GAZZA B.R.,11.36,2,10.71,2.0,11.05,2.0,7.54,2.0
2021-04-10,1,5,MYSTIC MOM,6.8,7,6.43,7.0,6.88,6.0,7.15,6.0
2021-04-10,1,6,LARADJA VRIJTHOUT,2.14,1,2.21,1.0,2.15,1.0,2.44,1.0
2021-04-10,1,7,CUTTY SARK,32.54,9,32.91,9.0,37.96,9.0,48.67,9.0
2021-04-10,1,8,MONCLER BO,35.63,11,37.16,11.0,42.0,11.0,48.94,11.0
2021-04-10,1,9,M.T.OSCAR,11.1,4,9.74,4.0,9.7,4.0,8.89,4.0
2021-04-10,1,10,FORREST HORNLINE,87.77,12,98.25,12.0,99.99,12.0,170.61,12.0
2021-04-10,1,11,LORD HORSE,54.64,10,53.94,10.0,71.12,10.0,99.87,10.0
2021-04-10,1,12,LUCKY TRUC,12.33,5,12.58,5.0,11.9,5.0,13.15,5.0
2021-04-10,2,1,DOMINGOA,6.99,6,7.05,6.0,6.23,6.0,4.8,6.0
2021-04-10,2,2,GRACE GAMBLE,82.67,13,85.59,13.0,86.58,13.0,137.98,13.0
2021-04-10,2,3,LADY BELUGA,9.84,7,10.06,7.0,10.69,7.0,9.34,7.0
2021-04-10,2,4,NANNY'S GIRL,59.39,14,62.77,14.0,67.7,14.0,130.61,14.0
2021-04-10,2,5,BAMBI A.F.,52.41,11,50.66,11.0,53.02,11.0,69.67,11.0
2021-04-10,2,6,WITTY,13.92,9,13.86,9.0,14.29,9.0,25.92,9.0
2021-04-10,2,7,LA PARADETA,21.06,8,21.56,8.0,22.75,8.0,30.73,8.0
2021-04-10,2,8,EYE ON THE HILL,11.44,4,11.27,4.0,10.94,4.0,10.4,4.0
2021-04-10,2,10,AROSEFORYOU,57.14,12,57.37,12.0,61.93,12.0,120.16,12.0
2021-04-10,2,11,LALEH PELLINI,8.18,2,7.03,2.0,6.48,2.0,4.19,2.0
2021-04-10,2,12,KALI SMART,9.68,3,9.82,3.0,9.69,3.0,8.74,3.0
2021-04-10,2,13,MISS SILVER,31.77,10,30.75,10.0,33.54,10.0,50.85,10.0
2021-04-10,2,14,MELLBY HARISSA,4.71,5,4.98,5.0,5.51,5.0,7.62,5.0
2021-04-10,2,15,SHARP DREAM,5.21,1,5.35,1.0,5.31,1.0,6.49,1.0
2021-04-10,3,1,ALOHA CHIP,17.05,6,17.05,6.0,18.66,7.0,20.94,7.0
2021-04-10,3,2,CLASSIC GAL,7.15,3,7.3,3.0,7.76,3.0,6.69,3.0
2021-04-10,3,3,BRAVO SABOTAGE,3.22,1,3.21,1.0,3.16,1.0,3.17,1.0
2021-04-10,3,4,MIRACLE GIFT,21.12,12,20.75,10.0,21.08,11.0,26.62,11.0
2021-04-10,3,5,VALERIA WARECO,6.19,2,6.23,2.0,5.9,2.0,7.36,2.0
2021-04-10,3,6,ALERT VENDIL,33.58,10,32.5,11.0,34.1,10.0,32.07,10.0
2021-04-10,3,7,PICCADILLY,6.45,4,6.6,4.0,6.13,4.0,5.17,4.0
2021-04-10,3,8,SOBEL NILS,30.98,11,31.2,12.0,33.36,12.0,60.05,12.0
2021-04-10,3,9,FILIP WINNER,15.18,7,14.98,7.0,15.44,6.0,11.61,6.0
2021-04-10,3,10,BLACK MISSION,7.7,5,7.67,5.0,7.8,5.0,7.56,5.0
2021-04-10,3,11,CHASED,24.97,8,23.42,8.0,25.65,8.0,35.13,8.0
2021-04-10,3,12,DARK ANGEL AVENUE,99.99,9,99.99,9.0,99.99,9.0,238.99,9.0
2021-04-10,4,1,TYPHOON FACE,33.13,7,33.09,7.0,29.75,7.0,40.06,7.0
2021-04-10,4,2,UNDER ARMOUR,2.41,2,2.45,2.0,2.49,2.0,2.51,3.0
2021-04-10,4,3,SCOCCOS FLEURY,99.99,13,99.99,13.0,99.99,13.0,360.19,13.0
2021-04-10,4,4,DIAMOND HALL,52.39,10,52.73,10.0,52.81,11.0,161.26,11.0
2021-04-10,4,5,TYSON DIMANCHE,23.66,8,24.09,8.0,23.94,8.0,30.03,8.0
2021-04-10,4,6,IMAGINE BOKO,16.05,6,16.01,6.0,16.55,6.0,18.35,6.0
2021-04-10,4,7,QUITE SPECIAL,18.18,5,18.87,5.0,19.25,5.0,18.11,5.0
2021-04-10,4,8,ROTATE,4.61,1,4.34,1.0,4.21,1.0,3.46,1.0
2021-04-10,4,9,ADIAGO TROT,41.57,11,43.57,11.0,43.08,9.0,46.92,9.0
2021-04-10,4,10,VOLOCITY DE VIE,44.12,9,43.53,9.0,43.54,10.0,67.11,10.0
2021-04-10,4,11,ALL STAR,43.91,12,43.6,12.0,44.24,12.0,106.08,12.0
2021-04-10,4,13,PANAMERA,19.04,4,18.85,4.0,18.57,4.0,18.75,4.0
2021-04-10,4,14,GANYBOY,4.76,3,4.84,3.0,4.93,3.0,4.62,2.0
2021-04-10,5,1,UBIQUARIAN FACE,8.23,3,7.65,3.0,7.39,3.0,3.97,3.0
2021-04-10,5,2,STARO LEONARDO,12.28,4,12.56,4.0,12.07,4.0,11.5,4.0
2021-04-10,5,3,SWEETMAN,5.7,2,5.82,2.0,5.94,2.0,6.89,2.0
2021-04-10,5,4,LA GRANGE,25.8,11,26.77,11.0,27.57,11.0,48.8,11.0
2021-04-10,5,5,MR PERFECTION,22.53,7,22.42,8.0,21.66,8.0,33.65,8.0
2021-04-10,5,7,ZIO TOM JET,24.84,6,25.24,7.0,24.99,7.0,24.53,7.0
2021-04-10,5,8,KUNG EDWARD,50.38,8,45.99,9.0,38.83,9.0,90.18,9.0
2021-04-10,5,9,FARLANDER AM,2.02,1,2.05,1.0,2.13,1.0,2.26,1.0
2021-04-10,5,10,PAYET D.E.,23.34,9,23.1,6.0,21.48,6.0,25.84,6.0
2021-04-10,5,11,APAPMAND,9.68,5,9.23,5.0,8.88,5.0,9.7,5.0
2021-04-10,5,12,DEMOLITION MAN F.,63.38,10,65.62,10.0,64.5,10.0,121.57,10.0
2021-04-10,6,1,DEMON IMA,4.82,1,4.88,1.0,4.85,1.0,4.4,1.0
2021-04-10,6,2,ROMERO,15.15,5,15.38,5.0,12.79,5.0,12.86,5.0
2021-04-10,6,3,PERE UBU,4.8,3,4.81,3.0,4.86,3.0,4.65,3.0
2021-04-10,6,4,ARVID S.H.,15.92,8,16.05,8.0,16.49,8.0,24.65,8.0
2021-04-10,6,5,ECLIPSE AM,15.18,7,15.18,7.0,15.33,7.0,25.74,7.0
2021-04-10,6,6,RED MILE BRODDE,16.29,6,16.47,6.0,16.49,6.0,22.35,6.0
2021-04-10,6,7,BORUPS RACING,17.68,10,17.62,10.0,18.16,10.0,37.43,10.0
2021-04-10,6,9,RACKHAM,7.37,4,7.24,4.0,7.31,4.0,7.9,4.0
2021-04-10,6,10,OXIDIZER,3.79,2,3.79,2.0,3.91,2.0,2.86,2.0
2021-04-10,6,11,HURRICANE RIVER,34.01,9,33.07,9.0,33.32,9.0,54.41,9.0
2021-04-10,6,12,CHAMPIONS PEAK,46.92,11,45.56,11.0,42.34,11.0,78.88,11.0
2021-04-10,7,1,OSTERC,23.44,8,23.28,8.0,21.21,8.0,27.29,8.0
2021-04-10,7,2,ISLAND LIFE,34.33,6,32.11,6.0,30.89,6.0,53.19,6.0
2021-04-10,7,3,GIVEITGASANDGO,62.82,10,64.14,10.0,50.93,10.0,66.24,10.0
2021-04-10,7,4,MELLBY DRAKE,49.05,9,49.47,9.0,48.95,9.0,89.21,9.0
2021-04-10,7,5,NIGHT BRODDE,12.74,4,12.73,4.0,10.98,4.0,11.09,4.0
2021-04-10,7,6,RACING MANGE,1.93,1,1.93,2.0,2.04,1.0,2.17,1.0
2021-04-10,7,7,CYBER LANE,4.72,2,4.72,1.0,4.86,2.0,3.23,2.0
2021-04-10,7,8,FERRARI SISU,33.14,7,33.6,7.0,34.29,7.0,37.47,7.0
2021-04-10,7,9,FLORIS BALDWIN,9.6,3,9.6,3.0,9.0,3.0,9.51,3.0
2021-04-10,7,10,MELLBY FREE,9.92,5,9.89,5.0,9.72,5.0,10.71,5.0
2021-04-10,7,11,PARTIZAN FACE,35.3,11,35.65,11.0,35.53,11.0,75.12,11.0
2021-04-17,1,1,IMAGINE BOKO,34.86,9,36.34,9.0,43.05,9.0,48.93,9.0
2021-04-17,1,2,AXEL RUDA,5.53,2,5.72,2.0,5.88,2.0,6.36,2.0
2021-04-17,1,3,RALLY HANS,9.25,4,9.35,4.0,9.4,4.0,10.65,4.0
2021-04-17,1,4,JARETH BOKO,11.36,7,12.29,7.0,14.34,7.0,17.31,7.0
2021-04-17,1,5,MOSES,3.8,1,3.62,1.0,3.49,1.0,3.43,1.0
2021-04-17,1,6,OTROLIGOSÅFIN,8.48,5,9.22,5.0,9.63,5.0,10.43,5.0
2021-04-17,1,8,GOONER,7.13,3,6.86,3.0,6.8,3.0,5.04,3.0
2021-04-17,1,9,BIG CACTUS ZET,47.14,11,49.18,11.0,60.12,11.0,74.74,11.0
2021-04-17,1,10,FRODO S.,7.47,6,6.78,6.0,5.55,6.0,5.35,6.0
2021-04-17,1,11,NYHET,46.89,10,47.37,10.0,50.87,10.0,59.51,10.0
2021-04-17,1,12,DEEDE STAR,13.37,8,14.99,8.0,18.32,8.0,21.84,8.0
2021-04-17,2,1,VOLTAIRE P.HILL,18.47,7,18.38,7.0,19.52,7.0,25.82,7.0
2021-04-17,2,2,GOGOBET SISU,5.95,2,6.01,2.0,5.72,2.0,4.59,2.0
2021-04-17,2,3,KAJ DI QUATTRO,9.32,5,9.26,5.0,9.57,4.0,10.33,4.0
2021-04-17,2,4,XTRA G.T.,56.12,9,54.03,9.0,56.04,9.0,87.46,9.0
2021-04-17,2,6,AGAIN KRONOS,12.51,6,12.67,6.0,13.47,6.0,17.29,6.0
2021-04-17,2,7,BERRA STEEL,10.73,4,10.87,4.0,11.65,3.0,10.87,3.0
2021-04-17,2,8,MAGNIFICENT TOOMA,2.56,1,2.55,1.0,2.43,1.0,2.02,1.0
2021-04-17,2,9,AROSHI,28.32,8,27.71,8.0,27.88,8.0,47.14,8.0
2021-04-17,2,10,A.W.'S FASTLIGHT,14.81,10,15.1,10.0,16.26,10.0,50.78,10.0
2021-04-17,2,11,GLOBAL ATTENTION,7.19,3,7.15,3.0,7.29,5.0,8.27,5.0
2021-04-17,2,12,CRESCENT,37.6,11,36.81,11.0,39.48,11.0,114.02,11.0
2021-04-17,3,1,TANGEN HAAP,21.47,3,20.89,3.0,18.64,3.0,15.55,3.0
2021-04-17,3,2,DON VIKING,25.34,5,24.93,5.0,24.72,5.0,28.44,5.0
2021-04-17,3,3,SJÖ ODIN,99.99,11,99.99,11.0,99.99,11.0,338.46,11.0
2021-04-17,3,4,MOESES,99.99,7,99.99,7.0,99.99,7.0,259.97,7.0
2021-04-17,3,5,BELLFAKS,48.91,4,47.73,4.0,45.44,4.0,73.04,4.0
2021-04-17,3,6,ODD HERAKLES,1.31,1,1.32,1.0,1.34,1.0,1.39,1.0
2021-04-17,3,7,B.W.STURE,35.4,9,35.28,9.0,35.92,9.0,50.85,9.0
2021-04-17,3,8,ART KJARVALD,88.07,6,88.54,6.0,86.43,6.0,159.23,6.0
2021-04-17,3,9,B.W.RUNE,54.68,8,50.58,8.0,51.3,8.0,63.29,8.0
2021-04-17,3,10,JÄRVSÖODIN,67.49,10,67.6,10.0,66.98,10.0,120.3,10.0
2021-04-17,3,11,MÅNLYKKE A.M.,4.38,2,4.36,2.0,4.33,2.0,3.45,2.0
2021-04-17,4,1,XANTHIS FANTASY,9.93,9,10.17,9.0,10.2,9.0,15.59,9.0
2021-04-17,4,2,LYCKANS MARRE,13.14,12,13.46,12.0,13.7,12.0,30.42,12.0
2021-04-17,4,3,LYCKANS CASH,7.65,1,7.81,1.0,7.74,1.0,6.33,1.0
2021-04-17,4,4,LOVELY O.O.,9.27,4,9.37,4.0,9.43,4.0,7.62,4.0
2021-04-17,4,5,B.W.T.DEVIL,24.95,11,25.65,10.0,25.06,10.0,30.65,10.0
2021-04-17,4,6,GITTE SILVÅKRA,9.46,3,9.62,3.0,9.63,3.0,8.31,3.0
2021-04-17,4,7,BEAUTY WIND,6.33,2,6.11,2.0,6.18,2.0,4.31,2.0
2021-04-17,4,8,ANNA MAUDS LASSIE,10.12,7,9.86,7.0,10.0,7.0,13.6,7.0
2021-04-17,4,9,JUVELENS MISS F.,18.03,8,17.64,8.0,17.8,8.0,19.83,8.0
2021-04-17,4,10,LISTAS THAITANIC,98.65,15,99.99,15.0,99.99,15.0,242.7,15.0
2021-04-17,4,11,HEAVENLY MAY,27.2,13,26.46,13.0,26.38,13.0,59.04,13.0
2021-04-17,4,12,KATE BALDWIN,8.52,6,8.36,6.0,8.26,6.0,6.31,6.0
2021-04-17,4,13,GLOBAL WORTHY,38.96,10,38.88,11.0,38.95,11.0,56.22,11.0
2021-04-17,4,14,DIVINE,9.41,5,9.57,5.0,9.33,5.0,12.13,5.0
2021-04-17,4,15,PATRICIA ZAZ,99.99,14,99.99,14.0,99.99,14.0,328.79,14.0
2021-04-17,5,1,CHOCO GARLINE,22.22,7,22.23,7.0,22.47,7.0,19.37,7.0
2021-04-17,5,2,CASH COWBOY,6.48,3,6.45,3.0,6.26,3.0,4.58,3.0
2021-04-17,5,3,DEAL DONE ZET,2.66,1,2.67,1.0,2.69,1.0,2.49,1.0
2021-04-17,5,4,FIGHTER LADY,4.3,2,4.36,2.0,4.4,2.0,7.36,2.0
2021-04-17,5,5,BONE HARD FLASH,24.0,9,23.26,9.0,23.75,9.0,33.49,9.0
2021-04-17,5,6,AMORCER LEVALLO,11.53,5,11.59,5.0,11.67,5.0,8.63,4.0
2021-04-17,5,7,DOLLAR HORNLINE,25.32,10,25.46,10.0,25.9,10.0,42.28,10.0
2021-04-17,5,8,ENGE EROS,27.69,8,26.31,8.0,26.23,8.0,47.06,8.0
2021-04-17,5,9,POWER BLASTER,10.24,4,10.12,4.0,9.81,4.0,8.75,5.0
2021-04-17,5,10,MISTER DONALD,14.42,6,14.39,6.0,14.48,6.0,15.11,6.0
2021-04-17,6,1,BETTING REBEL,5.46,2,5.53,2.0,5.56,2.0,5.37,2.0
2021-04-17,6,2,ALGOT ZONETT,14.38,5,14.04,5.0,13.43,5.0,12.66,5.0
2021-04-17,6,3,CAB LANE,2.68,1,2.7,1.0,2.7,1.0,2.42,1.0
2021-04-17,6,4,KAPTAH,16.87,8,16.76,8.0,17.03,8.0,27.21,8.0
2021-04-17,6,5,MR CLAYTON J.F.,11.46,6,11.55,6.0,11.4,6.0,15.67,6.0
2021-04-17,6,6,FINAL DREAM,13.99,9,14.06,9.0,14.4,9.0,24.07,9.0
2021-04-17,6,7,MERRITT,17.9,7,17.65,7.0,17.88,7.0,31.18,7.0
2021-04-17,6,9,VIKENS HIGH YIELD,9.12,4,9.11,4.0,9.07,4.0,7.17,4.0
2021-04-17,6,10,BALOTELLI CROWN,26.27,10,26.38,10.0,26.3,10.0,50.88,10.0
2021-04-17,6,11,VAE VICTIS CLUB,7.61,3,7.49,3.0,7.46,3.0,5.98,3.0
2021-04-17,7,1,ANTONIO TROT,12.28,4,12.24,4.0,12.01,4.0,11.39,4.0
2021-04-17,7,2,WHO'S WHO,2.04,1,2.05,1.0,2.08,1.0,2.29,1.0
2021-04-17,7,3,VÄSTERBO GROSBOIS,54.76,11,54.45,11.0,52.98,11.0,86.46,11.0
2021-04-17,7,4,DISCO VOLANTE,4.71,2,4.69,2.0,4.55,2.0,3.05,2.0
2021-04-17,7,5,FROM THE MINE,11.9,5,11.89,5.0,11.87,5.0,15.41,5.0
2021-04-17,7,6,NOBLE SUPERB,52.13,12,51.49,12.0,50.83,12.0,103.12,12.0
2021-04-17,7,7,MINDYOURVALUE W.F.,35.15,8,34.75,8.0,34.58,8.0,45.78,7.0
2021-04-17,7,8,HAZARD BOKO,44.54,9,44.46,9.0,43.49,9.0,59.21,8.0
2021-04-17,7,9,ESPRIT SISU,58.22,6,58.34,6.0,59.0,6.0,86.02,6.0
2021-04-17,7,10,GLOBAL ADVENTURE,54.01,10,54.06,10.0,52.28,10.0,109.51,10.0
2021-04-17,7,11,VERY KRONOS,6.08,3,6.08,3.0,6.17,3.0,5.9,3.0
2021-04-17,7,12,RECKLESS,45.51,7,43.85,7.0,44.06,7.0,87.94,9.0
2021-04-24,1,1,PAYET D.E.,7.9,3,,,,,,
2021-04-24,1,2,MITOS GOLD,148.45,10,,,,,,
2021-04-24,1,3,BEARTIME,3.85,2,,,,,,
2021-04-24,1,4,GANYBOY,23.79,7,,,,,,
2021-04-24,1,5,KUNG EDWARD,64.35,8,,,,,,
2021-04-24,1,6,THE REAL STAR,16.43,4,,,,,,
2021-04-24,1,7,RANDEMAR R.D.,32.7,6,,,,,,
2021-04-24,1,8,PABLO ANDOVER,55.94,11,,,,,,
2021-04-24,1,9,ROYAL NAVY NEO,9.53,5,,,,,,
2021-04-24,1,10,MR PERFECTION,51.31,9,,,,,,
2021-04-24,1,11,VIKENS HIGH YIELD,2.02,1,,,,,,
2021-04-24,2,1,WINGAIT HENKE,2.03,1,,,,,,
2021-04-24,2,2,OUR PLEASURE,16.21,6,,,,,,
2021-04-24,2,3,STIG BRODDE,12.9,5,,,,,,
2021-04-24,2,4,LAMBADA ZON,40.73,8,,,,,,
2021-04-24,2,5,DIGITAL PROCESS,54.62,7,,,,,,
2021-04-24,2,6,PHILIPPO,75.49,10,,,,,,
2021-04-24,2,7,DIGITAL EYE,7.04,3,,,,,,
2021-04-24,2,8,PRE CALCULATED,9.03,4,,,,,,
2021-04-24,2,10,PAPA CROWE,142.05,9,,,,,,
2021-04-24,2,11,YUVARAJ,4.68,2,,,,,,
2021-04-24,2,12,IMANI,54.25,11,,,,,,
2021-04-24,3,1,VALERIA WARECO,23.4,9,,,,,,
2021-04-24,3,2,GARCA,7.98,5,,,,,,
2021-04-24,3,3,MELLBY HAPPY,17.52,8,,,,,,
2021-04-24,3,4,TIDORE DEGATO,86.3,14,,,,,,
2021-04-24,3,5,JUST MAKE IT,28.9,10,,,,,,
2021-04-24,3,6,EYE IN THESKY D.K.,9.81,6,,,,,,
2021-04-24,3,7,DOMINGOA,5.76,1,,,,,,
2021-04-24,3,8,DIVERSITY PELLINI,16.58,7,,,,,,
2021-04-24,3,9,DAYDREAM LA MARC,105.76,15,,,,,,
2021-04-24,3,10,DARAH BIBO,6.0,3,,,,,,
2021-04-24,3,11,JEANS'N PASSION,114.14,11,,,,,,
2021-04-24,3,12,ULTRA BRIGHT,3.6,2,,,,,,
2021-04-24,3,13,SASHAY MY WAY,71.41,12,,,,,,
2021-04-24,3,14,GRANDE DIVA SISU,11.54,4,,,,,,
2021-04-24,3,15,BELEN HALL FAS,134.39,13,,,,,,
2021-04-24,4,1,PAPPAJONNYS ILSE,19.86,8,,,,,,
2021-04-24,4,2,LA MAURESQUE,6.22,2,,,,,,
2021-04-24,4,3,KALI SMART,2.67,1,,,,,,
2021-04-24,4,4,WITTY,35.36,10,,,,,,
2021-04-24,4,5,LORELEI MARIE,17.87,6,,,,,,
2021-04-24,4,6,LA PARADETA,23.68,7,,,,,,
2021-04-24,4,7,ARTEMIDE ZACK,14.89,3,,,,,,
2021-04-24,4,8,GITANE D'INVERNE,94.8,12,,,,,,
2021-04-24,4,9,OTTILIA FRI,20.82,9,,,,,,
2021-04-24,4,10,EIGHT HOUR,6.29,5,,,,,,
2021-04-24,4,11,ZANTE GRIF,6.65,4,,,,,,
2021-04-24,4,12,GRACE KEELY,31.53,11,,,,,,
2021-04-24,5,1,ELEPHANT,11.99,3,,,,,,
2021-04-24,5,2,DIGITAL INDY,12.88,4,,,,,,
2021-04-24,5,3,FROMMING,19.21,8,,,,,,
2021-04-24,5,4,MADE OF STARS,5.74,2,,,,,,
2021-04-24,5,5,CASSIUS IMA,17.74,7,,,,,,
2021-04-24,5,6,BARA DU CHENE,4.61,1,,,,,,
2021-04-24,5,7,O.M.FASTSTEEP,31.83,10,,,,,,
2021-04-24,5,8,STARBEC'S A.TO Z.,71.62,11,,,,,,
2021-04-24,5,9,TOTTI FACE,15.36,9,,,,,,
2021-04-24,5,10,BEETHOVEN,35.38,12,,,,,,
2021-04-24,5,11,DIGITAL DOMINANCE,5.39,6,,,,,,
2021-04-24,5,12,ARAGORN AS,5.17,5,,,,,,
2021-04-24,6,1,UPSTATE FACE,10.02,6,,,,,,
2021-04-24,6,2,ZAFFIRO JET,4.37,3,,,,,,
2021-04-24,6,3,ROMERO,13.46,8,,,,,,
2021-04-24,6,4,ISTANBUL BOKO,3.11,1,,,,,,
2021-04-24,6,5,BORDEAUX S.,4.31,2,,,,,,
2021-04-24,6,6,ZINKO TOP,15.61,5,,,,,,
2021-04-24,6,7,ZLATAN KNICK,14.05,4,,,,,,
2021-04-24,6,8,QUITE E.WOOD,61.13,10,,,,,,
2021-04-24,6,9,TE AMO CORAZON,29.42,9,,,,,,
2021-04-24,6,10,ARVID S.H.,40.38,11,,,,,,
2021-04-24,6,11,CASH VALLEY,82.3,7,,,,,,
2021-04-24,7,1,VAGABOND BI,30.76,9,,,,,,
2021-04-24,7,2,HANDSOME BRAD,3.75,2,,,,,,
2021-04-24,7,3,HUSSE BOKO,36.9,11,,,,,,
2021-04-24,7,4,EXTREME,27.52,6,,,,,,
2021-04-24,7,5,SEVILLA,27.36,5,,,,,,
2021-04-24,7,6,CHIEF ORLANDO,27.12,8,,,,,,
2021-04-24,7,7,CYBER LANE,2.1,1,,,,,,
2021-04-24,7,8,NADAL BROLINE,40.97,7,,,,,,
2021-04-24,7,9,ZARENNE FAS,12.43,4,,,,,,
2021-04-24,7,10,HEART OF STEEL,68.17,12,,,,,,
2021-04-24,7,11,NIGHT BRODDE,86.58,10,,,,,,
2021-04-24,7,12,AETOS KRONOS,7.3,3,,,,,,
2021-05-01,1,1,MELLBY ESS,26.51,9,,,,,,
2021-05-01,1,2,VICTORY LEE,12.82,6,,,,,,
2021-05-01,1,3,SATO,5.6,2,,,,,,
2021-05-01,1,4,GRINNEBYS ORION,26.1,10,,,,,,
2021-05-01,1,5,FOUR GUYS DREAM,10.11,3,,,,,,
2021-05-01,1,6,SURF'N TURF,3.67,1,,,,,,
2021-05-01,1,7,KAISER SOUTHWIND,54.57,11,,,,,,
2021-05-01,1,8,BIG SHOT,15.47,5,,,,,,
2021-05-01,1,9,IL DUCE BOKO,10.65,7,,,,,,
2021-05-01,1,10,EDDY WEST,4.7,4,,,,,,
2021-05-01,1,11,MCGARRET,16.66,8,,,,,,
2021-05-01,1,12,MANUZIO HANOVER,41.59,12,,,,,,
2021-05-01,2,1,CASANOVA SISU,32.62,6,,,,,,
2021-05-01,2,3,MERRITT,6.68,3,,,,,,
2021-05-01,2,4,WOLLAFUR,57.52,9,,,,,,
2021-05-01,2,5,MONFALCONE,33.77,5,,,,,,
2021-05-01,2,6,SEISMIC WAVE,1.28,1,,,,,,
2021-05-01,2,7,UBIQUARIAN FACE,11.5,2,,,,,,
2021-05-01,2,8,DEEP POCKETS,47.03,4,,,,,,
2021-05-01,2,9,BARKEVIOUS MINGO,56.49,7,,,,,,
2021-05-01,2,10,ZEUS BI,21.95,8,,,,,,
2021-05-01,3,1,GLOBAL BENEFIT,3.75,1,,,,,,
2021-05-01,3,2,GLOBAL BLACK MONEY,9.07,5,,,,,,
2021-05-01,3,3,PARAMOUNT TILE,19.91,12,,,,,,
2021-05-01,3,4,ERIN ZET,12.23,4,,,,,,
2021-05-01,3,5,NORTH DAKOTA,30.72,8,,,,,,
